#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
CM049493.1	+	98168	98283	116	NC_092131.1	-	1544033	1544153	121	75.0%
CM049493.1	+	98179	98283	105	NC_092131.1	-	1613826	1613935	110	80.0%
CM049493.1	+	98191	98275	85	NC_092131.1	-	1544025	1544113	89	84.7%
CM049493.1	+	98191	98283	93	NC_092131.1	-	1554445	1554541	97	86.0%
CM049493.1	+	100922	102112	1191	NC_092131.1	-	1590979	1592157	1179	64.4%
CM049493.1	+	100922	101450	529	NC_092131.1	-	1540745	1541217	473	68.8%
CM049493.1	+	101005	101414	410	NC_092131.1	-	1581782	1582196	415	69.9%
CM049493.1	+	101388	101711	324	NC_092131.1	-	1601402	1601727	326	82.7%
CM049493.1	+	101429	102396	968	NC_092131.1	-	1620134	1621077	944	79.6%
CM049493.1	+	102326	102396	71	NC_092131.1	-	1619912	1619987	76	80.3%
CM049493.1	+	102326	102396	71	NC_092131.1	-	1619875	1619950	76	81.7%
CM049493.1	+	102326	102396	71	NC_092131.1	-	1619764	1619839	76	83.1%
CM049493.1	+	102326	102396	71	NC_092131.1	-	1619949	1620024	76	83.1%
CM049493.1	+	102326	103279	954	NC_092131.1	-	1618861	1619728	868	82.2%
CM049493.1	+	108536	108772	237	NC_092131.1	-	1530366	1530600	235	78.4%
CM049493.1	+	111565	111799	235	NC_092131.1	-	1533440	1533676	237	78.0%
CM049493.1	+	112337	112597	261	NC_092131.1	-	1529630	1529876	247	77.4%
CM049493.1	+	114955	115022	68	NC_092131.1	-	1526925	1526992	68	94.1%
CM049493.1	+	114955	115081	127	NC_092131.1	-	1526925	1527051	127	92.9%
CM049493.1	+	114955	115140	186	NC_092131.1	-	1526925	1527110	186	93.5%
CM049493.1	+	114955	115199	245	NC_092131.1	-	1526925	1527169	245	92.7%
CM049493.1	+	114971	115258	288	NC_092131.1	-	1526925	1527212	288	94.4%
CM049493.1	+	115030	115349	320	NC_092131.1	-	1526899	1527212	314	91.1%
CM049493.1	+	115089	115376	288	NC_092131.1	-	1526925	1527212	288	94.8%
CM049493.1	+	115191	115435	245	NC_092131.1	-	1526984	1527228	245	93.1%
CM049493.1	+	115250	115455	206	NC_092131.1	-	1527017	1527228	212	88.8%
CM049493.1	+	115309	115435	127	NC_092131.1	-	1527102	1527228	127	91.3%
CM049493.1	+	115368	115435	68	NC_092131.1	-	1527161	1527228	68	92.6%
CM049493.1	+	127667	128014	348	NC_092131.1	-	839728	840063	336	62.7%
CM049493.1	+	149319	150329	1011	NC_092131.1	-	186427	187545	1119	66.8%
CM049493.1	+	149333	150578	1246	NC_092131.1	-	690680	691925	1246	72.2%
CM049493.1	+	149355	150474	1120	NC_092131.1	-	31722	32723	1002	72.7%
CM049493.1	+	149362	150305	944	NC_092131.1	-	1084956	1086237	1282	67.0%
CM049493.1	+	149408	150474	1067	NC_092131.1	-	988512	989596	1085	72.5%
CM049493.1	+	149793	150455	663	NC_092131.1	-	405198	405894	697	70.5%
CM049493.1	+	149793	150455	663	NC_092131.1	-	436568	437267	700	71.3%
CM049493.1	+	149793	150455	663	NC_092131.1	-	268260	268956	697	71.2%
CM049493.1	+	149793	150455	663	NC_092131.1	-	916624	917326	703	72.0%
CM049493.1	+	149793	150455	663	NC_092131.1	-	710429	711131	703	72.2%
CM049493.1	+	149793	150455	663	NC_092131.1	-	806875	807574	700	70.3%
CM049493.1	+	149793	150578	786	NC_092131.1	-	943759	944564	806	69.7%
CM049493.1	+	149793	150474	682	NC_092131.1	-	621600	622314	715	71.0%
CM049493.1	+	149793	150455	663	NC_092131.1	-	294058	294754	697	71.7%
CM049493.1	+	149793	150474	682	NC_092131.1	-	763337	764048	712	71.5%
CM049493.1	+	149793	150455	663	NC_092131.1	-	219241	219937	697	71.6%
CM049493.1	+	149793	150455	663	NC_092131.1	-	1027357	1028055	699	71.5%
CM049493.1	+	149794	150455	662	NC_092131.1	-	555935	556633	699	70.0%
CM049493.1	+	149806	150329	524	NC_092131.1	-	492970	493534	565	64.1%
CM049493.1	+	149806	150455	650	NC_092131.1	-	1383136	1383819	684	71.2%
CM049493.1	+	149806	150474	669	NC_092131.1	-	308689	309390	702	71.5%
CM049493.1	+	149811	150329	519	NC_092131.1	-	1229842	1230412	571	66.6%
