#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
CM049493.1	+	48057	48196	140	CM049493.1	+	48009	48148	140	77.7%
CM049493.1	+	48094	48196	103	CM049493.1	+	38603	38691	89	81.8%
CM049493.1	+	50799	54257	3459	CM049493.1	+	70859	74440	3582	87.3%
CM049493.1	+	50803	51504	702	CM049493.1	+	101388	102120	733	78.1%
CM049493.1	+	50844	70053	19210	CM049493.1	+	31799	50929	19131	88.8%
CM049493.1	+	53736	53843	108	CM049493.1	+	63805	63912	108	92.6%
CM049493.1	+	54695	55016	322	CM049493.1	+	74395	74711	317	84.4%
CM049493.1	+	54732	74711	19980	CM049493.1	+	45312	64717	19406	87.4%
CM049493.1	+	54732	72700	17969	CM049493.1	+	84946	103267	18322	88.7%
CM049493.1	+	54923	74440	19518	CM049493.1	+	75582	94552	18971	87.8%
CM049493.1	+	57467	57743	277	CM049493.1	+	78094	78399	306	73.6%
CM049493.1	+	57529	57672	144	CM049493.1	+	98051	98206	156	81.3%
CM049493.1	+	57588	57732	145	CM049493.1	+	38660	38801	142	71.2%
CM049493.1	+	60538	61516	979	CM049493.1	+	70687	71656	970	85.6%
CM049493.1	+	60745	74692	13948	CM049493.1	+	31799	45576	13778	85.7%
CM049493.1	+	63599	63912	314	CM049493.1	+	53524	53843	320	74.1%
CM049493.1	+	64624	74676	10053	CM049493.1	+	75582	85184	9603	85.8%
CM049493.1	+	67025	67271	247	CM049493.1	+	78069	78327	259	69.1%
CM049493.1	+	67060	67320	261	CM049493.1	+	78056	78328	273	72.3%
CM049493.1	+	67125	67326	202	CM049493.1	+	87662	87921	260	74.9%
CM049493.1	+	67128	67261	134	CM049493.1	+	98143	98282	140	75.6%
CM049493.1	+	67138	67233	96	CM049493.1	+	38584	38683	100	76.8%
CM049493.1	+	67145	67337	193	CM049493.1	+	57437	57635	199	74.6%
CM049493.1	+	67150	67289	140	CM049493.1	+	67198	67337	140	77.7%
CM049493.1	+	67150	67289	140	CM049493.1	+	48057	48196	140	77.7%
CM049493.1	+	67151	67595	445	CM049493.1	+	98128	98553	426	67.8%
CM049493.1	+	67151	67278	128	CM049493.1	+	78188	78315	128	79.5%
CM049493.1	+	67169	67341	173	CM049493.1	+	78061	78235	175	76.9%
CM049493.1	+	69862	70634	773	CM049493.1	+	70158	70897	740	74.1%
CM049493.1	+	69874	70692	819	CM049493.1	+	100958	101770	813	67.8%
CM049493.1	+	69950	70781	832	CM049493.1	+	70160	70897	738	81.8%
CM049493.1	+	69958	70885	928	CM049493.1	+	70081	70926	846	82.3%
CM049493.1	+	69975	70973	999	CM049493.1	+	70043	70995	953	78.8%
CM049493.1	+	70011	70381	371	CM049493.1	+	70365	70704	340	69.7%
CM049493.1	+	70011	70518	508	CM049493.1	+	70395	70897	503	75.3%
CM049493.1	+	70030	70429	400	CM049493.1	+	41300	41700	401	67.0%
CM049493.1	+	70043	70995	953	CM049493.1	+	69975	70973	999	78.8%
CM049493.1	+	70046	70429	384	CM049493.1	+	90511	90898	388	68.6%
CM049493.1	+	70081	70926	846	CM049493.1	+	69958	70885	928	82.3%
CM049493.1	+	70141	70400	260	CM049493.1	+	70629	70897	269	76.3%
CM049493.1	+	70141	70521	381	CM049493.1	+	70572	70940	369	76.7%
CM049493.1	+	70150	70459	310	CM049493.1	+	70608	70897	290	77.6%
CM049493.1	+	70150	70577	428	CM049493.1	+	70521	70897	377	79.1%
CM049493.1	+	70158	70897	740	CM049493.1	+	69862	70664	803	74.4%
CM049493.1	+	70160	70897	738	CM049493.1	+	69950	70781	832	81.8%
CM049493.1	+	70169	70810	642	CM049493.1	+	70265	70897	633	85.5%
CM049493.1	+	70185	70605	421	CM049493.1	+	70483	70897	415	82.3%
CM049493.1	+	70258	70897	640	CM049493.1	+	70042	70693	652	80.3%
CM049493.1	+	70265	70897	633	CM049493.1	+	70169	70810	642	85.5%
CM049493.1	+	70283	70722	440	CM049493.1	+	70461	70897	437	87.1%
CM049493.1	+	70288	70751	464	CM049493.1	+	70436	70897	462	88.0%
CM049493.1	+	70306	70548	243	CM049493.1	+	70666	70897	232	83.0%
CM049493.1	+	70341	71318	978	CM049493.1	+	100920	101851	932	78.8%
CM049493.1	+	70395	70897	503	CM049493.1	+	70011	70518	508	75.3%
CM049493.1	+	70436	70897	462	CM049493.1	+	70288	70751	464	88.0%
CM049493.1	+	70461	70897	437	CM049493.1	+	70283	70722	440	87.1%
CM049493.1	+	70483	70897	415	CM049493.1	+	70185	70634	450	85.0%
CM049493.1	+	70490	71839	1350	CM049493.1	+	90521	91881	1361	80.7%
CM049493.1	+	70521	70897	377	CM049493.1	+	70150	70577	428	79.1%
CM049493.1	+	70525	71851	1327	CM049493.1	+	41305	42695	1391	81.6%
CM049493.1	+	70571	71724	1154	CM049493.1	+	81043	82238	1196	83.5%
CM049493.1	+	70572	70940	369	CM049493.1	+	70141	70521	381	76.7%
CM049493.1	+	70579	70897	319	CM049493.1	+	70283	70605	323	86.5%
CM049493.1	+	70608	70897	290	CM049493.1	+	70150	70429	280	72.4%
CM049493.1	+	70629	70897	269	CM049493.1	+	70141	70400	260	76.3%
CM049493.1	+	70667	70897	231	CM049493.1	+	70150	70370	221	72.7%
CM049493.1	+	70687	71656	970	CM049493.1	+	60538	61516	979	85.6%
CM049493.1	+	70706	70897	192	CM049493.1	+	70354	70548	195	84.8%
CM049493.1	+	70716	70897	182	CM049493.1	+	70277	70459	183	84.4%
CM049493.1	+	70843	74440	3598	CM049493.1	+	31742	35417	3676	84.6%
CM049493.1	+	70859	74440	3582	CM049493.1	+	50799	54257	3459	87.3%
CM049493.1	+	74343	74676	334	CM049493.1	+	35781	36139	359	84.4%
CM049493.1	+	74363	74440	78	CM049493.1	+	63883	63959	77	84.4%
CM049493.1	+	74381	74711	331	CM049493.1	+	94983	95312	330	83.2%
CM049493.1	+	74395	74711	317	CM049493.1	+	54695	55016	322	84.4%
CM049493.1	+	75581	83200	7620	CM049493.1	+	95218	103279	8062	87.9%
CM049493.1	+	75581	84940	9360	CM049493.1	+	85132	94544	9413	88.4%
CM049493.1	+	75581	84948	9368	CM049493.1	+	45500	54257	8758	88.2%
CM049493.1	+	75582	85184	9603	CM049493.1	+	64624	74676	10053	85.8%
CM049493.1	+	75582	103284	27703	CM049493.1	+	36088	62609	26522	88.9%
CM049493.1	+	75582	94552	18971	CM049493.1	+	54923	74440	19518	87.8%
CM049493.1	+	78034	78266	233	CM049493.1	+	87662	87920	259	80.2%
CM049493.1	+	78056	78315	260	CM049493.1	+	67060	67326	267	72.0%
CM049493.1	+	78059	78230	172	CM049493.1	+	87761	87935	175	69.0%
CM049493.1	+	78059	78244	186	CM049493.1	+	87729	87933	205	71.5%
CM049493.1	+	78060	78404	345	CM049493.1	+	78077	78415	339	70.2%
CM049493.1	+	78061	78235	175	CM049493.1	+	67169	67341	173	76.9%
CM049493.1	+	78061	78235	175	CM049493.1	+	48028	48200	173	76.9%
CM049493.1	+	78062	78219	158	CM049493.1	+	57499	57672	174	79.0%
CM049493.1	+	78063	78266	204	CM049493.1	+	78095	78314	220	80.8%
CM049493.1	+	78077	78415	339	CM049493.1	+	78060	78404	345	69.9%
CM049493.1	+	78078	78315	238	CM049493.1	+	47923	48185	263	75.4%
CM049493.1	+	78094	78399	306	CM049493.1	+	57467	57743	277	73.6%
CM049493.1	+	78095	78314	220	CM049493.1	+	78063	78266	204	80.8%
CM049493.1	+	78101	78282	182	CM049493.1	+	98105	98282	178	74.2%
CM049493.1	+	78103	78171	69	CM049493.1	+	38660	38728	69	79.7%
CM049493.1	+	78103	78274	172	CM049493.1	+	67179	67343	165	77.6%
CM049493.1	+	78103	78274	172	CM049493.1	+	48038	48202	165	77.6%
CM049493.1	+	78118	78582	465	CM049493.1	+	98106	98547	442	69.7%
CM049493.1	+	78121	78315	195	CM049493.1	+	57462	57656	195	73.2%
CM049493.1	+	78162	78327	166	CM049493.1	+	98063	98228	166	76.2%
CM049493.1	+	78172	78315	144	CM049493.1	+	57465	57624	160	76.2%
CM049493.1	+	78172	78315	144	CM049493.1	+	78060	78219	160	74.8%
CM049493.1	+	78176	78328	153	CM049493.1	+	87655	87819	165	78.4%
CM049493.1	+	78204	78315	112	CM049493.1	+	98079	98206	128	88.4%
CM049493.1	+	78207	78331	125	CM049493.1	+	98060	98187	128	72.7%
CM049493.1	+	78214	78282	69	CM049493.1	+	38659	38727	69	79.7%
CM049493.1	+	78231	78403	173	CM049493.1	+	38660	38827	168	72.1%
CM049493.1	+	80598	80667	70	CM049493.1	+	59881	59950	70	88.6%
CM049493.1	+	81043	82238	1196	CM049493.1	+	70571	71724	1154	83.5%
CM049493.1	+	81396	84948	3553	CM049493.1	+	31799	35417	3619	85.0%
CM049493.1	+	84946	92832	7887	CM049493.1	+	95028	103348	8321	88.5%
CM049493.1	+	84946	103267	18322	CM049493.1	+	54732	72700	17969	89.1%
CM049493.1	+	84946	94551	9606	CM049493.1	+	35898	45313	9416	90.9%
CM049493.1	+	85132	94544	9413	CM049493.1	+	75581	84940	9360	88.4%
CM049493.1	+	87662	87920	259	CM049493.1	+	78034	78266	233	80.2%
CM049493.1	+	90521	91936	1416	CM049493.1	+	70490	71907	1418	80.3%
CM049493.1	+	90905	103279	12375	CM049493.1	+	31799	43548	11750	87.5%
CM049493.1	+	94983	95312	330	CM049493.1	+	74381	74711	331	83.2%
CM049493.1	+	95028	103348	8321	CM049493.1	+	45312	52558	7247	86.4%
CM049493.1	+	95028	103348	8321	CM049493.1	+	84946	92832	7887	88.5%
CM049493.1	+	95218	103279	8062	CM049493.1	+	75581	83200	7620	87.9%
CM049493.1	+	96700	96776	77	CM049493.1	+	66110	66186	77	89.6%
CM049493.1	+	96706	96902	197	CM049493.1	+	86613	86780	168	73.8%
CM049493.1	+	97942	98167	226	CM049493.1	+	98030	98275	246	69.6%
CM049493.1	+	97945	98190	246	CM049493.1	+	47964	48219	256	68.9%
CM049493.1	+	98019	98241	223	CM049493.1	+	38591	38778	188	73.2%
CM049493.1	+	98051	98206	156	CM049493.1	+	57529	57672	144	81.3%
CM049493.1	+	98056	98250	195	CM049493.1	+	57496	57671	176	77.5%
CM049493.1	+	98060	98187	128	CM049493.1	+	78207	78331	125	72.7%
CM049493.1	+	98079	98190	112	CM049493.1	+	67247	67360	114	76.6%
CM049493.1	+	98079	98206	128	CM049493.1	+	78204	78315	112	88.4%
CM049493.1	+	98080	98167	88	CM049493.1	+	87843	87932	90	78.2%
CM049493.1	+	98106	98282	177	CM049493.1	+	78118	78282	165	79.3%
CM049493.1	+	98128	98553	426	CM049493.1	+	98079	98537	459	71.7%
CM049493.1	+	98168	98283	116	CM049493.1	+	98039	98159	121	74.1%
CM049493.1	+	98179	98283	105	CM049493.1	+	38603	38712	110	80.0%
CM049493.1	+	100912	101450	539	CM049493.1	+	100971	101457	487	69.6%
CM049493.1	+	100920	101617	698	CM049493.1	+	70341	71101	761	75.1%
CM049493.1	+	100958	101770	813	CM049493.1	+	69874	70692	819	67.8%
CM049493.1	+	101388	102120	733	CM049493.1	+	50803	51504	702	78.1%
CM049493.1	+	101429	103279	1851	CM049493.1	+	31799	33683	1885	80.7%
CM049493.1	+	108536	108772	237	CM049493.1	+	111565	111799	235	78.0%
CM049493.1	+	111565	111799	235	CM049493.1	+	108536	108772	237	78.0%
CM049493.1	+	112337	112597	261	CM049493.1	+	112292	112538	247	77.8%
CM049493.1	+	114955	115022	68	CM049493.1	+	115368	115435	68	94.1%
CM049493.1	+	114955	115081	127	CM049493.1	+	115309	115435	127	92.9%
CM049493.1	+	114955	115140	186	CM049493.1	+	115250	115435	186	93.5%
CM049493.1	+	114955	115199	245	CM049493.1	+	115191	115435	245	93.5%
CM049493.1	+	114955	115258	304	CM049493.1	+	115132	115435	304	94.1%
CM049493.1	+	114955	115343	389	CM049493.1	+	115073	115455	383	93.0%
CM049493.1	+	114955	115376	422	CM049493.1	+	115014	115435	422	95.3%
CM049493.1	+	115014	115435	422	CM049493.1	+	114955	115376	422	95.3%
CM049493.1	+	115073	115455	383	CM049493.1	+	114955	115343	389	93.0%
CM049493.1	+	115132	115435	304	CM049493.1	+	114955	115258	304	94.1%
CM049493.1	+	115191	115435	245	CM049493.1	+	114955	115199	245	93.5%
CM049493.1	+	115250	115435	186	CM049493.1	+	114955	115140	186	93.5%
CM049493.1	+	115309	115435	127	CM049493.1	+	114955	115081	127	92.9%
CM049493.1	+	115368	115435	68	CM049493.1	+	114955	115022	68	94.1%
CM049493.1	+	127558	128025	468	CM049493.1	+	551610	552073	464	68.4%
CM049493.1	+	127581	128008	428	CM049493.1	+	773599	773990	392	60.5%
CM049493.1	+	127667	128014	348	CM049493.1	+	709017	709352	336	62.7%
CM049493.1	+	149329	150455	1127	CM049493.1	+	757620	758767	1148	72.0%
CM049493.1	+	149338	150474	1137	CM049493.1	+	600717	601871	1155	72.1%
CM049493.1	+	149338	150474	1137	CM049493.1	+	827120	828273	1154	73.0%
CM049493.1	+	149347	150305	959	CM049493.1	+	340511	341760	1250	66.2%
CM049493.1	+	149358	150217	860	CM049493.1	+	501204	502394	1191	69.3%
CM049493.1	+	149792	150474	683	CM049493.1	+	562695	563407	713	69.7%
CM049493.1	+	149793	150474	682	CM049493.1	+	659153	659864	712	71.3%
CM049493.1	+	149793	150576	784	CM049493.1	+	738276	739132	857	69.4%
CM049493.1	+	149793	150455	663	CM049493.1	+	842638	843334	697	71.5%
CM049493.1	+	149793	150455	663	CM049493.1	+	633638	634337	700	70.9%
CM049493.1	+	149811	150329	519	CM049493.1	+	348845	349415	571	66.2%
CM049493.1	+	149838	150329	492	CM049493.1	+	409269	409776	508	64.6%
CM049493.1	+	149838	150329	492	CM049493.1	+	509220	509747	528	68.1%
CM049493.1	+	149912	150329	418	CM049493.1	+	275607	276053	447	64.1%
CM049493.1	+	150001	150224	224	CM049493.1	+	796707	796941	235	58.9%
CM049493.1	+	154377	154751	375	CM049493.1	+	454181	454572	392	65.1%
CM049493.1	+	190195	191391	1197	CM049493.1	+	190290	191543	1254	76.9%
CM049493.1	+	190203	191345	1143	CM049493.1	+	190240	191384	1145	76.1%
CM049493.1	+	190205	191384	1180	CM049493.1	+	190183	191345	1163	76.1%
CM049493.1	+	190205	191308	1104	CM049493.1	+	190280	191382	1103	77.7%
CM049493.1	+	190240	191382	1143	CM049493.1	+	190203	191308	1106	78.3%
CM049493.1	+	190280	191399	1120	CM049493.1	+	190205	191297	1093	75.9%
CM049493.1	+	190290	191543	1254	CM049493.1	+	190195	191391	1197	76.9%
CM049493.1	+	190321	191104	784	CM049493.1	+	190530	191367	838	78.5%
CM049493.1	+	190326	190876	551	CM049493.1	+	190838	191390	553	77.1%
CM049493.1	+	190345	190971	627	CM049493.1	+	190746	191382	637	78.3%
CM049493.1	+	190345	191225	881	CM049493.1	+	190635	191524	890	75.6%
CM049493.1	+	190355	190960	606	CM049493.1	+	190793	191399	607	77.3%
CM049493.1	+	190357	191034	678	CM049493.1	+	190721	191399	679	77.7%
CM049493.1	+	190357	190559	203	CM049493.1	+	191170	191377	208	78.2%
CM049493.1	+	190357	191297	941	CM049493.1	+	190499	191399	901	75.7%
CM049493.1	+	190359	190818	460	CM049493.1	+	190908	191377	470	76.7%
CM049493.1	+	190499	191268	770	CM049493.1	+	190357	191142	786	73.3%
CM049493.1	+	190530	191367	838	CM049493.1	+	190321	191104	784	78.5%
CM049493.1	+	190591	190901	311	CM049493.1	+	590997	591301	305	65.9%
CM049493.1	+	190592	190781	190	CM049493.1	+	642571	642763	193	72.0%
CM049493.1	+	190593	190781	189	CM049493.1	+	747340	747531	192	71.3%
CM049493.1	+	190635	191524	890	CM049493.1	+	190345	191225	881	75.6%
CM049493.1	+	190663	191012	350	CM049493.1	+	770967	771321	355	64.5%
CM049493.1	+	190721	191441	721	CM049493.1	+	190357	191121	765	77.7%
CM049493.1	+	190746	191399	654	CM049493.1	+	190345	191034	690	78.2%
CM049493.1	+	190838	191390	553	CM049493.1	+	190326	190876	551	77.1%
CM049493.1	+	190912	191382	471	CM049493.1	+	190326	190786	461	77.4%
CM049493.1	+	190980	191377	398	CM049493.1	+	190357	190744	388	77.8%
CM049493.1	+	191017	191382	366	CM049493.1	+	190357	190712	356	77.5%
CM049493.1	+	191120	191382	263	CM049493.1	+	190344	190601	258	77.8%
CM049493.1	+	191176	191384	209	CM049493.1	+	190326	190527	202	77.1%
CM049493.1	+	191249	191377	129	CM049493.1	+	190326	190448	123	77.2%
CM049493.1	+	223145	226592	3448	CM049493.1	+	264646	267766	3121	77.8%
CM049493.1	+	223260	226300	3041	CM049493.1	+	715372	717997	2626	73.0%
CM049493.1	+	223278	224898	1621	CM049493.1	+	494540	496135	1596	70.0%
CM049493.1	+	223279	226504	3226	CM049493.1	+	550418	553754	3337	68.3%
CM049493.1	+	223280	227276	3997	CM049493.1	+	573399	576988	3590	66.2%
CM049493.1	+	223280	227327	4048	CM049493.1	+	420657	424627	3971	67.3%
CM049493.1	+	223280	227271	3992	CM049493.1	+	446636	450613	3978	68.5%
CM049493.1	+	223280	226299	3020	CM049493.1	+	236311	238985	2675	72.7%
CM049493.1	+	223280	226300	3021	CM049493.1	+	320484	323191	2708	66.1%
CM049493.1	+	223291	226625	3335	CM049493.1	+	518106	521116	3011	71.3%
CM049493.1	+	223311	227139	3829	CM049493.1	+	408578	412070	3493	75.7%
CM049493.1	+	223667	224922	1256	CM049493.1	+	521957	523204	1248	71.3%
CM049493.1	+	223753	226300	2548	CM049493.1	+	379660	381831	2172	74.5%
CM049493.1	+	223984	224907	924	CM049493.1	+	484018	484889	872	76.3%
CM049493.1	+	224024	224854	831	CM049493.1	+	617020	617861	842	79.9%
CM049493.1	+	224024	224837	814	CM049493.1	+	808467	809292	826	80.0%
CM049493.1	+	224024	224837	814	CM049493.1	+	686730	687557	828	80.5%
CM049493.1	+	224030	224601	572	CM049493.1	+	506713	507294	582	70.4%
CM049493.1	+	224030	224601	572	CM049493.1	+	345965	346556	592	69.8%
CM049493.1	+	224030	224601	572	CM049493.1	+	348862	349472	611	77.9%
CM049493.1	+	224066	226795	2730	CM049493.1	+	509247	511998	2752	68.7%
CM049493.1	+	224106	224913	808	CM049493.1	+	566339	567153	815	78.5%
CM049493.1	+	224113	227014	2902	CM049493.1	+	438077	440688	2612	77.5%
CM049493.1	+	224113	227142	3030	CM049493.1	+	399650	402457	2808	77.9%
CM049493.1	+	224120	227142	3023	CM049493.1	+	310232	312996	2765	77.2%
CM049493.1	+	224120	224885	766	CM049493.1	+	275621	276386	766	79.2%
CM049493.1	+	224153	224889	737	CM049493.1	+	463742	464486	745	80.3%
CM049493.1	+	224155	224534	380	CM049493.1	+	341390	341772	383	65.7%
CM049493.1	+	224155	224534	380	CM049493.1	+	502111	502493	383	64.4%
CM049493.1	+	224177	224925	749	CM049493.1	+	233219	233960	742	75.3%
CM049493.1	+	224177	227266	3090	CM049493.1	+	586535	589249	2715	66.9%
CM049493.1	+	224222	226301	2080	CM049493.1	+	558335	560113	1779	67.0%
CM049493.1	+	224493	224925	433	CM049493.1	+	318373	318807	435	73.3%
CM049493.1	+	225430	226211	782	CM049493.1	+	315692	316562	871	63.6%
CM049493.1	+	226657	227050	394	CM049493.1	+	262292	262691	400	76.7%
CM049493.1	+	229876	234398	4523	CM049493.1	+	371762	376390	4629	75.4%
CM049493.1	+	229876	234395	4520	CM049493.1	+	543769	548086	4318	75.1%
CM049493.1	+	229876	232966	3091	CM049493.1	+	415007	418034	3028	80.9%
CM049493.1	+	229876	231914	2039	CM049493.1	+	404968	406901	1934	81.8%
CM049493.1	+	229876	232961	3086	CM049493.1	+	315481	318365	2885	79.4%
CM049493.1	+	229876	235195	5320	CM049493.1	+	513036	518083	5048	75.2%
CM049493.1	+	230459	231786	1328	CM049493.1	+	687970	689645	1676	73.8%
CM049493.1	+	230459	231786	1328	CM049493.1	+	618258	619919	1662	74.2%
CM049493.1	+	231136	232138	1003	CM049493.1	+	507771	508688	918	73.1%
CM049493.1	+	231136	233634	2499	CM049493.1	+	347023	349472	2450	72.8%
CM049493.1	+	231407	231846	440	CM049493.1	+	738397	738819	423	69.8%
CM049493.1	+	231407	231834	428	CM049493.1	+	673936	674344	409	71.1%
CM049493.1	+	231407	231834	428	CM049493.1	+	659274	659681	408	71.4%
CM049493.1	+	231442	234076	2635	CM049493.1	+	556528	559149	2622	75.5%
CM049493.1	+	231851	233641	1791	CM049493.1	+	505519	507301	1783	70.2%
CM049493.1	+	231851	233641	1791	CM049493.1	+	344773	346563	1791	70.2%
CM049493.1	+	232527	234023	1497	CM049493.1	+	508689	510185	1497	76.1%
CM049493.1	+	232948	233972	1025	CM049493.1	+	421244	422272	1029	73.6%
CM049493.1	+	232963	234027	1065	CM049493.1	+	716007	717070	1064	74.3%
CM049493.1	+	232975	234023	1049	CM049493.1	+	236936	237984	1049	72.0%
CM049493.1	+	232976	234027	1052	CM049493.1	+	409173	410231	1059	72.0%
CM049493.1	+	233016	234027	1012	CM049493.1	+	265427	266434	1008	72.2%
CM049493.1	+	233040	233933	894	CM049493.1	+	495253	496139	887	71.9%
CM049493.1	+	233041	233930	890	CM049493.1	+	522264	523174	911	70.0%
CM049493.1	+	233047	233914	868	CM049493.1	+	617015	617889	875	74.3%
CM049493.1	+	233067	234033	967	CM049493.1	+	551548	552513	966	74.6%
CM049493.1	+	233118	234027	910	CM049493.1	+	399628	400532	905	74.8%
CM049493.1	+	233133	234027	895	CM049493.1	+	438064	438965	902	73.7%
CM049493.1	+	233133	234027	895	CM049493.1	+	566333	567241	909	73.2%
CM049493.1	+	233133	234026	894	CM049493.1	+	484115	484983	869	73.2%
CM049493.1	+	233147	234031	885	CM049493.1	+	310226	311123	898	74.7%
CM049493.1	+	233176	234069	894	CM049493.1	+	574204	575103	900	73.9%
CM049493.1	+	233176	234076	901	CM049493.1	+	463730	464644	915	75.3%
