#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
CBCUDI010000027.1	+	78019	79100	1082	CBCUDI010000027.1	+	97156	98289	1134	62.0%
CBCUDI010000027.1	+	78019	78966	948	CBCUDI010000027.1	+	87628	88614	987	61.7%
CBCUDI010000027.1	+	78750	79100	351	CBCUDI010000027.1	+	78760	79115	356	70.0%
CBCUDI010000027.1	+	78751	78982	232	CBCUDI010000027.1	+	107899	108124	226	80.8%
CBCUDI010000027.1	+	78756	79100	345	CBCUDI010000027.1	+	67991	68284	294	75.4%
CBCUDI010000027.1	+	78756	79100	345	CBCUDI010000027.1	+	47880	48173	294	75.4%
CBCUDI010000027.1	+	78757	79100	344	CBCUDI010000027.1	+	88420	88747	328	76.4%
CBCUDI010000027.1	+	78762	78986	225	CBCUDI010000027.1	+	57470	57678	209	76.2%
CBCUDI010000027.1	+	78762	79115	354	CBCUDI010000027.1	+	57566	57904	339	74.6%
CBCUDI010000027.1	+	78788	78995	208	CBCUDI010000027.1	+	47816	48020	205	70.5%
CBCUDI010000027.1	+	78789	79115	327	CBCUDI010000027.1	+	78758	79100	343	69.6%
CBCUDI010000027.1	+	78823	78995	173	CBCUDI010000027.1	+	67962	68131	170	75.8%
CBCUDI010000027.1	+	78868	78981	114	CBCUDI010000027.1	+	67959	68072	114	77.9%
CBCUDI010000027.1	+	78868	78994	127	CBCUDI010000027.1	+	47848	47971	124	78.0%
CBCUDI010000027.1	+	78909	79058	150	CBCUDI010000027.1	+	38530	38691	162	71.5%
CBCUDI010000027.1	+	81635	82046	412	CBCUDI010000027.1	+	81756	82104	349	69.0%
CBCUDI010000027.1	+	81636	81988	353	CBCUDI010000027.1	+	70897	71221	325	65.4%
CBCUDI010000027.1	+	81638	82129	492	CBCUDI010000027.1	+	81694	82140	447	74.6%
CBCUDI010000027.1	+	81694	82140	447	CBCUDI010000027.1	+	81638	82129	492	74.6%
CBCUDI010000027.1	+	81727	82078	352	CBCUDI010000027.1	+	41198	41534	337	63.9%
CBCUDI010000027.1	+	82066	82358	293	CBCUDI010000027.1	+	50662	50956	295	87.7%
CBCUDI010000027.1	+	82111	85653	3543	CBCUDI010000027.1	+	31823	35402	3580	84.3%
CBCUDI010000027.1	+	85010	85473	464	CBCUDI010000027.1	+	113380	113836	457	73.0%
CBCUDI010000027.1	+	85541	85653	113	CBCUDI010000027.1	+	64642	64764	123	77.8%
CBCUDI010000027.1	+	85608	86292	685	CBCUDI010000027.1	+	105239	105929	691	89.0%
CBCUDI010000027.1	+	85608	95104	9497	CBCUDI010000027.1	+	54687	64388	9702	89.8%
CBCUDI010000027.1	+	85608	95423	9816	CBCUDI010000027.1	+	65205	75379	10175	87.6%
CBCUDI010000027.1	+	85608	113202	27595	CBCUDI010000027.1	+	35850	62742	26893	88.9%
CBCUDI010000027.1	+	85828	113266	27439	CBCUDI010000027.1	+	76268	103100	26833	91.6%
CBCUDI010000027.1	+	87628	88614	987	CBCUDI010000027.1	+	78019	78966	948	61.4%
CBCUDI010000027.1	+	88358	88533	176	CBCUDI010000027.1	+	97980	98174	195	71.4%
CBCUDI010000027.1	+	88362	88564	203	CBCUDI010000027.1	+	57582	57784	203	73.3%
CBCUDI010000027.1	+	88362	88582	221	CBCUDI010000027.1	+	57550	57786	237	74.2%
CBCUDI010000027.1	+	88362	88435	74	CBCUDI010000027.1	+	57486	57576	91	87.8%
CBCUDI010000027.1	+	88362	88753	392	CBCUDI010000027.1	+	57518	57959	442	69.2%
CBCUDI010000027.1	+	88368	88746	379	CBCUDI010000027.1	+	107931	108315	385	68.6%
CBCUDI010000027.1	+	88420	88747	328	CBCUDI010000027.1	+	78757	79100	344	76.4%
CBCUDI010000027.1	+	91231	92232	1002	CBCUDI010000027.1	+	71161	72211	1051	78.5%
CBCUDI010000027.1	+	91234	91614	381	CBCUDI010000027.1	+	70897	71249	353	68.8%
CBCUDI010000027.1	+	91293	91835	543	CBCUDI010000027.1	+	60408	61017	610	68.1%
CBCUDI010000027.1	+	91622	95164	3543	CBCUDI010000027.1	+	31823	35402	3580	84.2%
CBCUDI010000027.1	+	95162	96056	895	CBCUDI010000027.1	+	105276	106173	898	89.1%
CBCUDI010000027.1	+	95162	104801	9640	CBCUDI010000027.1	+	35887	45160	9274	88.6%
CBCUDI010000027.1	+	95162	104801	9640	CBCUDI010000027.1	+	65242	75127	9886	88.6%
CBCUDI010000027.1	+	95162	113185	18024	CBCUDI010000027.1	+	54724	73425	18702	88.9%
CBCUDI010000027.1	+	95348	113202	17855	CBCUDI010000027.1	+	76268	93438	17171	88.9%
CBCUDI010000027.1	+	97881	98289	409	CBCUDI010000027.1	+	57425	57904	480	73.3%
CBCUDI010000027.1	+	97888	98124	237	CBCUDI010000027.1	+	57518	57786	269	73.8%
CBCUDI010000027.1	+	97894	98288	395	CBCUDI010000027.1	+	107931	108315	385	67.7%
CBCUDI010000027.1	+	97952	98168	217	CBCUDI010000027.1	+	78731	78927	197	71.6%
CBCUDI010000027.1	+	97975	98174	200	CBCUDI010000027.1	+	97846	98059	214	67.8%
CBCUDI010000027.1	+	98078	98240	163	CBCUDI010000027.1	+	38508	38658	151	73.2%
CBCUDI010000027.1	+	100457	100853	397	CBCUDI010000027.1	+	50353	50765	413	87.9%
CBCUDI010000027.1	+	101101	101181	81	CBCUDI010000027.1	+	71228	71309	82	85.2%
CBCUDI010000027.1	+	101107	101208	102	CBCUDI010000027.1	+	71264	71384	121	78.4%
CBCUDI010000027.1	+	101189	113197	12009	CBCUDI010000027.1	+	31823	43389	11567	87.6%
CBCUDI010000027.1	+	104206	104638	433	CBCUDI010000027.1	+	113422	113880	459	75.8%
CBCUDI010000027.1	+	105231	105541	311	CBCUDI010000027.1	+	75068	75379	312	83.3%
CBCUDI010000027.1	+	105239	105928	690	CBCUDI010000027.1	+	85608	86291	684	89.0%
CBCUDI010000027.1	+	105276	106172	897	CBCUDI010000027.1	+	95162	96055	894	89.1%
CBCUDI010000027.1	+	105276	113266	7991	CBCUDI010000027.1	+	45158	52431	7274	88.2%
CBCUDI010000027.1	+	105466	113202	7737	CBCUDI010000027.1	+	76268	83917	7650	88.5%
CBCUDI010000027.1	+	107899	108124	226	CBCUDI010000027.1	+	78751	78982	232	80.8%
CBCUDI010000027.1	+	107939	108098	160	CBCUDI010000027.1	+	108062	108206	145	75.5%
CBCUDI010000027.1	+	107969	108202	234	CBCUDI010000027.1	+	57445	57793	349	72.6%
CBCUDI010000027.1	+	107974	108340	367	CBCUDI010000027.1	+	57482	57959	478	74.2%
CBCUDI010000027.1	+	107991	108315	325	CBCUDI010000027.1	+	88397	88746	350	71.6%
CBCUDI010000027.1	+	107991	108315	325	CBCUDI010000027.1	+	97923	98288	366	72.2%
CBCUDI010000027.1	+	107993	108077	85	CBCUDI010000027.1	+	108111	108201	91	83.5%
CBCUDI010000027.1	+	108062	108206	145	CBCUDI010000027.1	+	107939	108098	160	75.5%
CBCUDI010000027.1	+	108099	108185	87	CBCUDI010000027.1	+	38480	38571	92	79.3%
CBCUDI010000027.1	+	110826	111402	577	CBCUDI010000027.1	+	70897	71771	875	75.9%
CBCUDI010000027.1	+	111162	111235	74	CBCUDI010000027.1	+	71235	71309	75	82.4%
CBCUDI010000027.1	+	111243	113197	1955	CBCUDI010000027.1	+	31823	33669	1847	81.3%
CBCUDI010000027.1	+	112840	113004	165	CBCUDI010000027.1	+	112935	113094	160	79.2%
CBCUDI010000027.1	+	112880	112934	55	CBCUDI010000027.1	+	33436	33490	55	81.8%
CBCUDI010000027.1	+	112880	112934	55	CBCUDI010000027.1	+	102803	102859	57	92.7%
CBCUDI010000027.1	+	112880	113017	138	CBCUDI010000027.1	+	62502	62620	119	73.1%
CBCUDI010000027.1	+	112935	113094	160	CBCUDI010000027.1	+	112840	113004	165	79.2%
CBCUDI010000027.1	+	118463	118734	272	CBCUDI010000027.1	+	121550	121803	254	81.7%
CBCUDI010000027.1	+	121550	121803	254	CBCUDI010000027.1	+	118463	118734	272	81.7%
CBCUDI010000027.1	+	122043	122707	665	CBCUDI010000027.1	+	122057	122753	697	77.7%
CBCUDI010000027.1	+	122057	122753	697	CBCUDI010000027.1	+	122043	122707	665	77.7%
CBCUDI010000027.1	+	122254	122517	264	CBCUDI010000027.1	+	122489	122752	264	80.5%
CBCUDI010000027.1	+	122273	122648	376	CBCUDI010000027.1	+	122366	122740	375	86.8%
CBCUDI010000027.1	+	122273	122468	196	CBCUDI010000027.1	+	122560	122752	193	79.5%
