#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
CM091517.1	+	9566	10029	464	CM091517.1	+	1490849	1491301	453	73.5%
CM091517.1	+	9566	11963	2398	CM091517.1	+	1213220	1215593	2374	76.4%
CM091517.1	+	9566	10750	1185	CM091517.1	+	639934	641063	1130	78.1%
CM091517.1	+	9566	11584	2019	CM091517.1	+	174078	176013	1936	76.9%
CM091517.1	+	9566	10454	889	CM091517.1	+	1344948	1345820	873	76.6%
CM091517.1	+	9582	10387	806	CM091517.1	+	1530357	1531150	794	75.9%
CM091517.1	+	9584	11958	2375	CM091517.1	+	1487587	1489879	2293	74.8%
CM091517.1	+	9592	11265	1674	CM091517.1	+	1619779	1621423	1645	70.5%
CM091517.1	+	9602	10426	825	CM091517.1	+	1409107	1409922	816	76.4%
CM091517.1	+	9604	10353	750	CM091517.1	+	492223	492963	741	76.8%
CM091517.1	+	9604	10343	740	CM091517.1	+	320587	321320	734	77.5%
CM091517.1	+	9604	10577	974	CM091517.1	+	517396	518372	977	72.2%
CM091517.1	+	9605	11054	1450	CM091517.1	+	114447	115874	1428	70.7%
CM091517.1	+	9607	11962	2356	CM091517.1	+	1361408	1363684	2277	76.1%
CM091517.1	+	9608	10369	762	CM091517.1	+	388047	388802	756	76.3%
CM091517.1	+	9608	10369	762	CM091517.1	+	281659	282414	756	76.7%
CM091517.1	+	9608	10369	762	CM091517.1	+	445493	446248	756	76.9%
CM091517.1	+	9608	10369	762	CM091517.1	+	225888	226643	756	76.9%
CM091517.1	+	9608	10374	767	CM091517.1	+	1200983	1201751	769	77.0%
CM091517.1	+	9615	10029	415	CM091517.1	+	1391191	1391604	414	78.1%
CM091517.1	+	9615	10598	984	CM091517.1	+	84226	85169	944	74.3%
CM091517.1	+	9620	11958	2339	CM091517.1	+	1399536	1401794	2259	76.0%
CM091517.1	+	9622	11962	2341	CM091517.1	+	748664	750940	2277	76.4%
CM091517.1	+	9622	10387	766	CM091517.1	+	760330	761093	764	76.7%
CM091517.1	+	9622	10599	978	CM091517.1	+	1498700	1499666	967	75.3%
CM091517.1	+	9624	10533	910	CM091517.1	+	36680	37581	902	71.1%
CM091517.1	+	9624	10533	910	CM091517.1	+	1226381	1227278	898	73.0%
CM091517.1	+	9624	11281	1658	CM091517.1	+	677296	678891	1596	70.8%
CM091517.1	+	9624	10584	961	CM091517.1	+	685097	686049	953	74.0%
CM091517.1	+	9624	10585	962	CM091517.1	+	1324546	1325452	907	73.5%
CM091517.1	+	9624	11417	1794	CM091517.1	+	119514	121251	1738	77.7%
CM091517.1	+	9624	10426	803	CM091517.1	+	94007	94812	806	75.7%
CM091517.1	+	9626	11586	1961	CM091517.1	+	1317094	1318980	1887	73.2%
CM091517.1	+	9627	10750	1124	CM091517.1	+	1429182	1430270	1089	80.0%
CM091517.1	+	9628	10529	902	CM091517.1	+	1299205	1300124	920	77.3%
CM091517.1	+	9629	10383	755	CM091517.1	+	713523	714277	755	78.3%
CM091517.1	+	9632	11265	1634	CM091517.1	+	194772	196470	1699	71.5%
CM091517.1	+	9634	10530	897	CM091517.1	+	802514	803404	891	74.2%
CM091517.1	+	9642	10426	785	CM091517.1	+	1370788	1371570	783	75.8%
CM091517.1	+	9642	10599	958	CM091517.1	+	1221134	1222081	948	74.1%
CM091517.1	+	9642	10426	785	CM091517.1	+	696201	696999	799	76.2%
CM091517.1	+	9642	10572	931	CM091517.1	+	1567627	1568562	936	73.7%
CM091517.1	+	9642	11252	1611	CM091517.1	+	251668	253398	1731	70.9%
CM091517.1	+	9642	11265	1624	CM091517.1	+	413729	415374	1646	70.6%
CM091517.1	+	9642	10572	931	CM091517.1	+	185771	186746	976	75.2%
CM091517.1	+	9643	10505	863	CM091517.1	+	610784	611646	863	76.1%
CM091517.1	+	9659	10577	919	CM091517.1	+	345936	346858	923	74.4%
CM091517.1	+	9660	10483	824	CM091517.1	+	538309	539131	823	77.8%
CM091517.1	+	9663	11265	1603	CM091517.1	+	353022	354573	1552	71.1%
CM091517.1	+	9663	10842	1180	CM091517.1	+	524224	525378	1155	73.4%
CM091517.1	+	9671	10517	847	CM091517.1	+	987696	988545	850	77.3%
CM091517.1	+	9703	10357	655	CM091517.1	+	668209	668807	599	62.3%
CM091517.1	+	9916	10521	606	CM091517.1	+	1460169	1460818	650	75.6%
CM091517.1	+	9916	10521	606	CM091517.1	+	1263780	1264402	623	76.3%
CM091517.1	+	9922	10383	462	CM091517.1	+	1020111	1020594	484	68.0%
CM091517.1	+	9924	10383	460	CM091517.1	+	656752	657233	482	68.3%
CM091517.1	+	9924	10383	460	CM091517.1	+	842091	842568	478	66.7%
CM091517.1	+	9924	10383	460	CM091517.1	+	1585858	1586336	479	68.1%
CM091517.1	+	9924	10383	460	CM091517.1	+	373312	373790	479	68.8%
CM091517.1	+	9924	10383	460	CM091517.1	+	1224905	1225383	479	67.4%
CM091517.1	+	9924	10383	460	CM091517.1	+	455851	456329	479	66.5%
CM091517.1	+	9924	10383	460	CM091517.1	+	291992	292470	479	66.3%
CM091517.1	+	9924	10383	460	CM091517.1	+	586402	586883	482	67.0%
CM091517.1	+	9924	10380	457	CM091517.1	+	1035863	1036341	479	67.4%
CM091517.1	+	9924	10383	460	CM091517.1	+	218966	219444	479	67.0%
CM091517.1	+	9924	10383	460	CM091517.1	+	1186063	1186544	482	67.2%
CM091517.1	+	9924	10383	460	CM091517.1	+	625402	625883	482	67.4%
CM091517.1	+	9924	10383	460	CM091517.1	+	777478	777956	479	67.8%
CM091517.1	+	9947	10383	437	CM091517.1	+	31804	32250	447	66.6%
CM091517.1	+	9947	10383	437	CM091517.1	+	1000699	1001148	450	65.2%
CM091517.1	+	9947	10383	437	CM091517.1	+	806782	807231	450	66.4%
CM091517.1	+	9948	10383	436	CM091517.1	+	947282	947730	449	66.3%
CM091517.1	+	9948	10383	436	CM091517.1	+	430024	430466	443	66.8%
CM091517.1	+	9950	10763	814	CM091517.1	+	689023	689801	779	78.3%
CM091517.1	+	9974	10433	460	CM091517.1	+	877656	878135	480	65.9%
CM091517.1	+	9974	10383	410	CM091517.1	+	1114207	1114621	415	65.6%
CM091517.1	+	9974	10383	410	CM091517.1	+	470612	471020	409	67.1%
CM091517.1	+	9975	10486	512	CM091517.1	+	1694793	1695280	488	60.9%
CM091517.1	+	9988	10141	154	CM091517.1	+	438432	438585	154	63.0%
CM091517.1	+	9988	10141	154	CM091517.1	+	381008	381161	154	63.6%
CM091517.1	+	9988	10141	154	CM091517.1	+	1194283	1194436	154	63.6%
CM091517.1	+	9988	10298	311	CM091517.1	+	573207	573519	313	62.7%
CM091517.1	+	9988	10307	320	CM091517.1	+	514874	515195	322	64.9%
CM091517.1	+	9988	10343	356	CM091517.1	+	1306813	1307173	361	63.4%
CM091517.1	+	9988	10140	153	CM091517.1	+	814424	814576	153	63.4%
CM091517.1	+	9988	10307	320	CM091517.1	+	28223	28544	322	66.3%
CM091517.1	+	9988	10143	156	CM091517.1	+	314180	314335	156	65.4%
CM091517.1	+	9988	10307	320	CM091517.1	+	720563	720884	322	64.4%
CM091517.1	+	9988	10387	400	CM091517.1	+	1467890	1468291	402	63.9%
CM091517.1	+	9988	10307	320	CM091517.1	+	343359	343680	322	63.4%
CM091517.1	+	9988	10141	154	CM091517.1	+	477486	477639	154	65.6%
CM091517.1	+	9988	10300	313	CM091517.1	+	51165	51479	315	62.3%
CM091517.1	+	9988	10335	348	CM091517.1	+	167813	168161	349	62.5%
CM091517.1	+	9988	10307	320	CM091517.1	+	466940	467263	324	63.8%
CM091517.1	+	9989	10307	319	CM091517.1	+	583239	583558	320	61.9%
CM091517.1	+	10006	10307	302	CM091517.1	+	303104	303407	304	64.3%
CM091517.1	+	10018	10586	569	CM091517.1	+	1612788	1613336	549	63.1%
CM091517.1	+	10018	10385	368	CM091517.1	+	1560166	1560542	377	63.1%
CM091517.1	+	10058	10595	538	CM091517.1	+	179992	180497	506	64.0%
CM091517.1	+	10104	11961	1858	CM091517.1	+	403276	405369	2094	74.6%
CM091517.1	+	10104	11961	1858	CM091517.1	+	241120	243209	2090	75.0%
CM091517.1	+	10111	10345	235	CM091517.1	+	1712476	1712694	219	66.2%
CM091517.1	+	10197	11535	1339	CM091517.1	+	1539426	1540652	1227	70.4%
CM091517.1	+	10222	10406	185	CM091517.1	+	972532	972719	188	65.2%
CM091517.1	+	10234	10389	156	CM091517.1	+	960973	961134	162	66.2%
CM091517.1	+	10245	10380	136	CM091517.1	+	1135215	1135368	154	69.4%
CM091517.1	+	10255	10380	126	CM091517.1	+	1014075	1014216	142	70.2%
CM091517.1	+	10292	10385	94	CM091517.1	+	690498	690584	87	72.4%
CM091517.1	+	10719	11961	1243	CM091517.1	+	1430798	1431873	1076	75.0%
CM091517.1	+	11299	11393	95	CM091517.1	+	1287302	1287399	98	89.5%
CM091517.1	+	12036	12647	612	CM091517.1	+	1407612	1408245	634	74.1%
CM091517.1	+	12036	12647	612	CM091517.1	+	92566	93152	587	74.5%
CM091517.1	+	12036	12647	612	CM091517.1	+	1566174	1566759	586	73.6%
CM091517.1	+	12044	12647	604	CM091517.1	+	1497240	1497826	587	75.3%
CM091517.1	+	13855	14684	830	CM091517.1	+	1587891	1588757	867	68.8%
CM091517.1	+	13876	14687	812	CM091517.1	+	715855	716671	817	68.4%
CM091517.1	+	14080	16789	2710	CM091517.1	+	673771	676372	2602	88.0%
CM091517.1	+	16009	16789	781	CM091517.1	+	1617875	1618597	723	75.9%
CM091517.1	+	16009	16789	781	CM091517.1	+	1497029	1497803	775	77.4%
CM091517.1	+	16010	16645	636	CM091517.1	+	711523	712145	623	72.7%
CM091517.1	+	16010	16787	778	CM091517.1	+	694472	695233	762	76.1%
CM091517.1	+	16010	16787	778	CM091517.1	+	1565966	1566735	770	75.4%
CM091517.1	+	16010	16789	780	CM091517.1	+	1397914	1398661	748	77.1%
CM091517.1	+	16010	16789	780	CM091517.1	+	184095	184889	795	76.0%
CM091517.1	+	16011	16787	777	CM091517.1	+	1407411	1408224	814	76.0%
CM091517.1	+	16011	16789	779	CM091517.1	+	92366	93130	765	77.5%
CM091517.1	+	17134	17468	335	CM091517.1	+	1196016	1196357	342	88.7%
CM091517.1	+	17137	17468	332	CM091517.1	+	487211	487540	330	83.9%
CM091517.1	+	17137	17468	332	CM091517.1	+	315586	315917	332	85.1%
CM091517.1	+	17137	17468	332	CM091517.1	+	440481	440819	339	86.7%
CM091517.1	+	17137	17468	332	CM091517.1	+	169522	169858	337	84.5%
CM091517.1	+	17137	17468	332	CM091517.1	+	574971	575308	338	85.5%
CM091517.1	+	17137	17468	332	CM091517.1	+	383062	383400	339	86.4%
CM091517.1	+	17137	17468	332	CM091517.1	+	634987	635324	338	88.8%
CM091517.1	+	17137	17468	332	CM091517.1	+	816185	816522	338	86.1%
CM091517.1	+	17137	17468	332	CM091517.1	+	933676	934007	332	87.3%
CM091517.1	+	17137	17468	332	CM091517.1	+	1100498	1100829	332	88.0%
CM091517.1	+	17142	17468	327	CM091517.1	+	732243	732569	327	84.1%
CM091517.1	+	18232	20977	2746	CM091517.1	+	158695	161809	3115	73.8%
CM091517.1	+	18232	20887	2656	CM091517.1	+	666691	669510	2820	73.6%
CM091517.1	+	18232	20048	1817	CM091517.1	+	1208694	1210354	1661	71.1%
CM091517.1	+	18232	20103	1872	CM091517.1	+	1151613	1153322	1710	73.2%
CM091517.1	+	18232	20133	1902	CM091517.1	+	957806	959550	1745	72.5%
CM091517.1	+	18232	19609	1378	CM091517.1	+	821195	822426	1232	69.8%
CM091517.1	+	18232	20133	1902	CM091517.1	+	1010901	1012639	1739	72.9%
CM091517.1	+	18232	20977	2746	CM091517.1	+	559248	561972	2725	74.1%
CM091517.1	+	18232	19978	1747	CM091517.1	+	440801	442594	1794	85.1%
CM091517.1	+	18232	21991	3760	CM091517.1	+	732551	735676	3126	84.3%
CM091517.1	+	18232	20040	1809	CM091517.1	+	169840	171603	1764	84.7%
CM091517.1	+	18232	19990	1759	CM091517.1	+	1196339	1198091	1753	84.5%
CM091517.1	+	18232	19980	1749	CM091517.1	+	487522	489264	1743	84.8%
CM091517.1	+	18232	19990	1759	CM091517.1	+	315899	317648	1750	84.4%
CM091517.1	+	18232	20002	1771	CM091517.1	+	635306	637022	1717	84.4%
CM091517.1	+	18232	19980	1749	CM091517.1	+	383382	385141	1760	85.0%
CM091517.1	+	18232	20508	2277	CM091517.1	+	575290	577402	2113	84.7%
CM091517.1	+	18232	20483	2252	CM091517.1	+	933989	936090	2102	85.7%
CM091517.1	+	18232	20508	2277	CM091517.1	+	1100811	1102922	2112	86.2%
CM091517.1	+	18232	19980	1749	CM091517.1	+	816504	818299	1796	85.0%
CM091517.1	+	18233	18779	547	CM091517.1	+	276857	277377	521	83.3%
CM091517.1	+	18675	20133	1459	CM091517.1	+	886050	887363	1314	73.5%
CM091517.1	+	18754	19003	250	CM091517.1	+	681785	681988	204	73.5%
CM091517.1	+	18939	19067	129	CM091517.1	+	1152297	1152425	129	74.2%
CM091517.1	+	19335	20977	1643	CM091517.1	+	69613	71599	1987	75.3%
CM091517.1	+	19348	20531	1184	CM091517.1	+	1480511	1481752	1242	71.8%
CM091517.1	+	19348	20977	1630	CM091517.1	+	1276907	1278246	1340	73.9%
CM091517.1	+	19358	21117	1760	CM091517.1	+	1252790	1254342	1553	74.6%
CM091517.1	+	19392	22369	2978	CM091517.1	+	917933	920331	2399	82.8%
CM091517.1	+	19392	22369	2978	CM091517.1	+	1080146	1082529	2384	82.5%
CM091517.1	+	19591	21117	1527	CM091517.1	+	1310122	1311266	1145	77.1%
CM091517.1	+	20050	20979	930	CM091517.1	+	960989	961711	723	77.9%
CM091517.1	+	20150	22287	2138	CM091517.1	+	332470	334185	1716	73.9%
CM091517.1	+	20150	20977	828	CM091517.1	+	70659	71637	979	78.8%
CM091517.1	+	20176	20968	793	CM091517.1	+	859911	860907	997	78.0%
CM091517.1	+	20178	21140	963	CM091517.1	+	597425	598503	1079	75.8%
CM091517.1	+	20178	20977	800	CM091517.1	+	861621	862604	984	78.9%
CM091517.1	+	20178	20968	791	CM091517.1	+	597152	597965	814	76.0%
CM091517.1	+	20178	20968	791	CM091517.1	+	859754	860549	796	76.2%
CM091517.1	+	20178	20977	800	CM091517.1	+	71003	71912	910	78.0%
CM091517.1	+	20180	20977	798	CM091517.1	+	892631	893498	868	76.2%
CM091517.1	+	20180	20513	334	CM091517.1	+	1278937	1279292	356	76.7%
CM091517.1	+	20180	20606	427	CM091517.1	+	20562	20977	416	80.7%
CM091517.1	+	20180	20966	787	CM091517.1	+	861982	862935	954	79.2%
CM091517.1	+	20180	20969	790	CM091517.1	+	561718	562713	996	79.7%
CM091517.1	+	20180	20410	231	CM091517.1	+	20737	20968	232	86.5%
CM091517.1	+	20181	20977	797	CM091517.1	+	892035	893022	988	79.0%
CM091517.1	+	20181	20977	797	CM091517.1	+	595995	596985	991	79.9%
CM091517.1	+	20182	20977	796	CM091517.1	+	862195	863080	886	76.0%
CM091517.1	+	20182	20967	786	CM091517.1	+	861275	862189	915	77.1%
CM091517.1	+	20183	20977	795	CM091517.1	+	860796	861684	889	77.4%
CM091517.1	+	20183	20589	407	CM091517.1	+	164095	164538	444	77.9%
CM091517.1	+	20183	20977	795	CM091517.1	+	859352	860168	817	74.2%
CM091517.1	+	20183	20966	784	CM091517.1	+	892477	893353	877	77.1%
CM091517.1	+	20183	20977	795	CM091517.1	+	561235	562204	970	78.2%
CM091517.1	+	20183	20965	783	CM091517.1	+	596555	597459	905	79.3%
CM091517.1	+	20185	20968	784	CM091517.1	+	596190	597132	943	78.7%
CM091517.1	+	20185	20968	784	CM091517.1	+	1277774	1278586	813	77.4%
CM091517.1	+	20187	21117	931	CM091517.1	+	1278363	1279467	1105	80.1%
CM091517.1	+	20191	20983	793	CM091517.1	+	161657	162495	839	81.3%
CM091517.1	+	20191	20966	776	CM091517.1	+	595480	596393	914	81.3%
CM091517.1	+	20191	20821	631	CM091517.1	+	20269	20977	709	79.6%
CM091517.1	+	20191	20966	776	CM091517.1	+	861070	862015	946	79.6%
CM091517.1	+	20191	21140	950	CM091517.1	+	862476	863281	806	76.3%
CM091517.1	+	20191	20968	778	CM091517.1	+	861556	862540	985	80.3%
CM091517.1	+	20191	21140	950	CM091517.1	+	892894	893699	806	75.9%
CM091517.1	+	20193	20977	785	CM091517.1	+	70489	71286	798	76.2%
CM091517.1	+	20194	21140	947	CM091517.1	+	1158438	1159583	1146	76.0%
CM091517.1	+	20198	20967	770	CM091517.1	+	561055	561925	871	76.4%
CM091517.1	+	20210	20977	768	CM091517.1	+	1045711	1046520	810	75.9%
CM091517.1	+	20214	20977	764	CM091517.1	+	70550	71502	953	79.2%
CM091517.1	+	20221	20979	759	CM091517.1	+	160826	161674	849	80.3%
CM091517.1	+	20221	20967	747	CM091517.1	+	561058	561810	753	78.2%
CM091517.1	+	20237	20981	745	CM091517.1	+	331628	332366	739	76.9%
CM091517.1	+	20249	20977	729	CM091517.1	+	70586	71324	739	77.2%
CM091517.1	+	20269	20977	709	CM091517.1	+	20191	20821	631	79.6%
CM091517.1	+	20270	20977	708	CM091517.1	+	891712	892345	634	77.7%
CM091517.1	+	20333	20982	650	CM091517.1	+	1593828	1594403	576	78.0%
CM091517.1	+	20416	20968	553	CM091517.1	+	561060	561659	600	78.8%
CM091517.1	+	20416	20977	562	CM091517.1	+	1014192	1014775	584	76.3%
CM091517.1	+	20437	20974	538	CM091517.1	+	1014158	1014636	479	76.8%
CM091517.1	+	20439	20968	530	CM091517.1	+	961037	961558	522	77.2%
CM091517.1	+	20490	20968	479	CM091517.1	+	972677	973138	462	79.3%
CM091517.1	+	20523	20968	446	CM091517.1	+	1277729	1278197	469	78.0%
CM091517.1	+	20543	20968	426	CM091517.1	+	734503	734915	413	75.7%
CM091517.1	+	20551	20977	427	CM091517.1	+	858815	859277	463	77.9%
CM091517.1	+	20556	20968	413	CM091517.1	+	1277723	1278158	436	80.1%
CM091517.1	+	20562	20977	416	CM091517.1	+	20180	20606	427	80.7%
CM091517.1	+	20586	20968	383	CM091517.1	+	1310658	1311030	373	76.6%
CM091517.1	+	20588	20966	379	CM091517.1	+	595049	595408	360	77.4%
CM091517.1	+	20601	21117	517	CM091517.1	+	1450099	1450729	631	78.5%
CM091517.1	+	20637	20967	331	CM091517.1	+	1593829	1594134	306	78.4%
CM091517.1	+	20680	20968	289	CM091517.1	+	1014191	1014514	324	81.5%
CM091517.1	+	20680	20968	289	CM091517.1	+	961120	961442	323	81.4%
CM091517.1	+	20680	20985	306	CM091517.1	+	561059	561389	331	77.0%
CM091517.1	+	20680	22378	1699	CM091517.1	+	1102632	1104049	1418	84.1%
CM091517.1	+	20680	22378	1699	CM091517.1	+	577113	578537	1425	82.8%
CM091517.1	+	20737	20968	232	CM091517.1	+	20180	20410	231	86.5%
CM091517.1	+	20746	20966	221	CM091517.1	+	858797	859016	220	79.5%
CM091517.1	+	20752	20973	222	CM091517.1	+	961094	961295	202	78.2%
CM091517.1	+	20763	20969	207	CM091517.1	+	1014173	1014362	190	81.3%
CM091517.1	+	20773	20983	211	CM091517.1	+	1593828	1594053	226	76.8%
CM091517.1	+	20847	21406	560	CM091517.1	+	649360	649926	567	80.9%
CM091517.1	+	21119	22382	1264	CM091517.1	+	649983	651225	1243	84.0%
CM091517.1	+	21822	22369	548	CM091517.1	+	1279540	1280084	545	77.9%
CM091517.1	+	21822	22375	554	CM091517.1	+	598541	599090	550	75.4%
CM091517.1	+	21822	22369	548	CM091517.1	+	974830	975373	544	77.6%
CM091517.1	+	21822	22369	548	CM091517.1	+	893734	894278	545	76.7%
CM091517.1	+	21822	22369	548	CM091517.1	+	1159618	1160162	545	77.0%
CM091517.1	+	21822	22369	548	CM091517.1	+	1047377	1047921	545	76.5%
CM091517.1	+	21822	22369	548	CM091517.1	+	863316	863860	545	76.3%
CM091517.1	+	21822	22369	548	CM091517.1	+	73237	73782	546	79.3%
CM091517.1	+	21822	22369	548	CM091517.1	+	1311357	1311949	593	77.9%
CM091517.1	+	21823	22368	546	CM091517.1	+	1450802	1451337	536	78.3%
CM091517.1	+	21823	22368	546	CM091517.1	+	1254415	1254950	536	78.3%
CM091517.1	+	22291	22382	92	CM091517.1	+	8170	8263	94	82.6%
CM091517.1	+	22856	23131	276	CM091517.1	+	937184	937453	270	88.0%
CM091517.1	+	22856	23131	276	CM091517.1	+	920328	920602	275	85.8%
CM091517.1	+	22856	23131	276	CM091517.1	+	1104035	1104301	267	86.5%
CM091517.1	+	22857	23141	285	CM091517.1	+	651208	651495	288	87.0%
CM091517.1	+	23111	25505	2395	CM091517.1	+	653103	655606	2504	86.3%
CM091517.1	+	23111	25734	2624	CM091517.1	+	580429	582880	2452	87.1%
CM091517.1	+	23111	29512	6402	CM091517.1	+	1027655	1033996	6342	86.7%
CM091517.1	+	23111	29512	6402	CM091517.1	+	1105939	1112310	6372	86.9%
CM091517.1	+	23111	29512	6402	CM091517.1	+	939079	945423	6345	87.1%
CM091517.1	+	23385	25766	2382	CM091517.1	+	645754	648053	2300	72.6%
CM091517.1	+	24743	43419	18677	CM091517.1	+	770508	787572	17065	87.0%
CM091517.1	+	25527	25946	420	CM091517.1	+	1380892	1381313	422	63.1%
CM091517.1	+	25537	29512	3976	CM091517.1	+	1180319	1184236	3918	86.3%
CM091517.1	+	25537	29512	3976	CM091517.1	+	836360	840270	3911	86.9%
CM091517.1	+	26014	27261	1248	CM091517.1	+	1119668	1120828	1161	63.8%
CM091517.1	+	26014	27658	1645	CM091517.1	+	855650	857178	1529	66.4%
CM091517.1	+	26014	27658	1645	CM091517.1	+	591910	593439	1530	65.4%
CM091517.1	+	26014	27399	1386	CM091517.1	+	1041695	1042990	1296	64.7%
CM091517.1	+	26016	27650	1635	CM091517.1	+	953089	954595	1507	65.7%
CM091517.1	+	26028	28607	2580	CM091517.1	+	341092	343742	2651	68.3%
CM091517.1	+	26041	28607	2567	CM091517.1	+	512634	515257	2624	68.4%
CM091517.1	+	26054	28596	2543	CM091517.1	+	738730	741263	2534	68.8%
CM091517.1	+	26055	28610	2556	CM091517.1	+	398502	401079	2578	67.6%
CM091517.1	+	26066	28610	2545	CM091517.1	+	236365	238923	2559	68.2%
CM091517.1	+	26895	28607	1713	CM091517.1	+	719260	720947	1688	79.1%
CM091517.1	+	27514	34066	6553	CM091517.1	+	302379	308336	5958	87.2%
CM091517.1	+	27514	34066	6553	CM091517.1	+	466235	472215	5981	87.1%
CM091517.1	+	27652	29512	1861	CM091517.1	+	621702	623564	1863	86.9%
CM091517.1	+	27652	29512	1861	CM091517.1	+	996986	998852	1867	86.6%
CM091517.1	+	27735	28383	649	CM091517.1	+	476985	477646	662	73.8%
CM091517.1	+	27735	28383	649	CM091517.1	+	437931	438592	662	73.9%
CM091517.1	+	27735	28605	871	CM091517.1	+	632794	633677	884	72.3%
CM091517.1	+	27735	28383	649	CM091517.1	+	380508	381168	661	74.6%
CM091517.1	+	27736	28607	872	CM091517.1	+	556719	557581	863	73.0%
CM091517.1	+	27759	28607	849	CM091517.1	+	663836	664696	861	71.9%
CM091517.1	+	27778	28620	843	CM091517.1	+	1070951	1071816	866	74.6%
CM091517.1	+	27778	28620	843	CM091517.1	+	908417	909282	866	75.0%
CM091517.1	+	27779	28594	816	CM091517.1	+	274403	275235	833	72.2%
CM091517.1	+	27779	28506	728	CM091517.1	+	885299	886051	753	71.0%
CM091517.1	+	27779	28383	605	CM091517.1	+	1193823	1194443	621	76.0%
CM091517.1	+	27779	28383	605	CM091517.1	+	813968	814584	617	74.9%
CM091517.1	+	27779	28383	605	CM091517.1	+	313736	314340	605	76.3%
