#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
NC_065584.1	+	8169	9166	998	NC_065584.1	+	1248999	1250386	1388	72.8%
NC_065584.1	+	9486	10518	1033	NC_065584.1	+	235924	236960	1037	69.1%
NC_065584.1	+	9486	10518	1033	NC_065584.1	+	351184	352228	1045	68.0%
NC_065584.1	+	9515	13390	3876	NC_065584.1	+	500899	504441	3543	76.7%
NC_065584.1	+	9527	10426	900	NC_065584.1	+	452723	453690	968	75.4%
NC_065584.1	+	9530	10484	955	NC_065584.1	+	548118	549084	967	69.7%
NC_065584.1	+	9530	11976	2447	NC_065584.1	+	1346241	1348629	2389	78.2%
NC_065584.1	+	9530	10749	1220	NC_065584.1	+	1124545	1125722	1178	79.1%
NC_065584.1	+	9533	10392	860	NC_065584.1	+	1155144	1155998	855	84.7%
NC_065584.1	+	9533	12649	3117	NC_065584.1	+	991183	993896	2714	85.9%
NC_065584.1	+	9554	11964	2411	NC_065584.1	+	962246	964524	2279	77.0%
NC_065584.1	+	9554	11964	2411	NC_065584.1	+	544550	546897	2348	77.0%
NC_065584.1	+	9563	11910	2348	NC_065584.1	+	1082484	1084736	2253	76.5%
NC_065584.1	+	9566	10029	464	NC_065584.1	+	1186640	1187092	453	74.3%
NC_065584.1	+	9566	10029	464	NC_065584.1	+	301876	302322	447	77.0%
NC_065584.1	+	9566	11586	2021	NC_065584.1	+	166658	168593	1936	77.3%
NC_065584.1	+	9566	11965	2400	NC_065584.1	+	942533	944855	2323	76.6%
NC_065584.1	+	9566	10454	889	NC_065584.1	+	1041908	1042780	873	76.3%
NC_065584.1	+	9582	10387	806	NC_065584.1	+	1228891	1229686	796	76.7%
NC_065584.1	+	9584	11960	2377	NC_065584.1	+	1183380	1185674	2295	75.4%
NC_065584.1	+	9592	11267	1676	NC_065584.1	+	1359081	1360726	1646	71.3%
NC_065584.1	+	9599	11964	2366	NC_065584.1	+	1278055	1280368	2314	78.1%
NC_065584.1	+	9602	10762	1161	NC_065584.1	+	445381	446499	1119	79.2%
NC_065584.1	+	9602	10426	825	NC_065584.1	+	1104208	1105023	816	77.0%
NC_065584.1	+	9604	10353	750	NC_065584.1	+	264092	264834	743	77.6%
NC_065584.1	+	9605	10029	425	NC_065584.1	+	1086316	1086739	424	77.0%
NC_065584.1	+	9605	10572	968	NC_065584.1	+	1291242	1292214	973	73.2%
NC_065584.1	+	9605	11056	1452	NC_065584.1	+	107674	109053	1380	70.4%
NC_065584.1	+	9605	11056	1452	NC_065584.1	+	1238985	1240357	1373	71.2%
NC_065584.1	+	9607	11964	2358	NC_065584.1	+	1058329	1060604	2276	76.6%
NC_065584.1	+	9608	10374	767	NC_065584.1	+	930303	931069	767	77.3%
NC_065584.1	+	9608	10369	762	NC_065584.1	+	340074	340829	756	77.0%
NC_065584.1	+	9608	10369	762	NC_065584.1	+	224799	225554	756	77.3%
NC_065584.1	+	9610	11254	1645	NC_065584.1	+	187303	188917	1615	70.5%
NC_065584.1	+	9615	10618	1004	NC_065584.1	+	36696	37660	965	70.9%
NC_065584.1	+	9615	10426	812	NC_065584.1	+	426332	427151	820	75.4%
NC_065584.1	+	9615	10426	812	NC_065584.1	+	83556	84370	815	75.3%
NC_065584.1	+	9620	11960	2341	NC_065584.1	+	1094632	1096898	2267	77.2%
NC_065584.1	+	9622	10426	805	NC_065584.1	+	1194448	1195254	807	78.0%
NC_065584.1	+	9622	10426	805	NC_065584.1	+	514603	515407	805	75.3%
NC_065584.1	+	9624	11419	1796	NC_065584.1	+	113006	114740	1735	77.9%
NC_065584.1	+	9624	10533	910	NC_065584.1	+	955550	956447	898	73.6%
NC_065584.1	+	9624	11283	1660	NC_065584.1	+	418547	420147	1601	70.7%
NC_065584.1	+	9624	10552	929	NC_065584.1	+	1029717	1030594	878	77.3%
NC_065584.1	+	9624	10426	803	NC_065584.1	+	93420	94225	806	77.2%
NC_065584.1	+	9624	10585	962	NC_065584.1	+	436036	436981	946	75.2%
NC_065584.1	+	9626	11588	1963	NC_065584.1	+	1022509	1024397	1889	73.5%
NC_065584.1	+	9626	10478	853	NC_065584.1	+	1129790	1130642	853	72.2%
NC_065584.1	+	9626	10571	946	NC_065584.1	+	1067683	1068617	935	71.6%
NC_065584.1	+	9627	10749	1123	NC_065584.1	+	380059	381144	1086	78.7%
NC_065584.1	+	9628	10549	922	NC_065584.1	+	1004364	1005318	955	76.7%
NC_065584.1	+	9629	10383	755	NC_065584.1	+	469519	470273	755	78.3%
NC_065584.1	+	9634	10530	897	NC_065584.1	+	556867	557757	891	74.4%
NC_065584.1	+	9636	10476	841	NC_065584.1	+	966883	967723	841	71.8%
NC_065584.1	+	9642	11267	1626	NC_065584.1	+	308367	309966	1600	70.1%
NC_065584.1	+	9642	10599	958	NC_065584.1	+	950307	951254	948	74.5%
NC_065584.1	+	9642	10576	935	NC_065584.1	+	178392	179325	934	74.4%
NC_065584.1	+	9643	10505	863	NC_065584.1	+	902918	903786	869	76.2%
NC_065584.1	+	9703	10357	655	NC_065584.1	+	409045	409643	599	62.9%
NC_065584.1	+	9913	10530	618	NC_065584.1	+	1158940	1159554	615	68.4%
NC_065584.1	+	9913	10533	621	NC_065584.1	+	1007179	1007798	620	68.0%
NC_065584.1	+	9916	10521	606	NC_065584.1	+	1155999	1156655	657	76.6%
NC_065584.1	+	9973	10307	335	NC_065584.1	+	246530	246864	335	62.2%
NC_065584.1	+	9975	10486	512	NC_065584.1	+	1435748	1436235	488	61.8%
NC_065584.1	+	9987	10141	155	NC_065584.1	+	333002	333156	155	62.6%
NC_065584.1	+	9987	10143	157	NC_065584.1	+	257661	257817	157	63.7%
NC_065584.1	+	9987	10343	357	NC_065584.1	+	1011924	1012285	362	63.8%
NC_065584.1	+	9987	10143	157	NC_065584.1	+	923596	923752	157	64.3%
NC_065584.1	+	9987	10307	321	NC_065584.1	+	28224	28546	323	64.2%
NC_065584.1	+	9987	10387	401	NC_065584.1	+	1163717	1164119	403	64.0%
NC_065584.1	+	9987	10141	155	NC_065584.1	+	217464	217618	155	65.8%
NC_065584.1	+	9987	10140	154	NC_065584.1	+	569010	569163	154	64.9%
NC_065584.1	+	9987	10300	314	NC_065584.1	+	50857	51172	316	63.3%
NC_065584.1	+	9987	10307	321	NC_065584.1	+	475844	476166	323	66.2%
NC_065584.1	+	9987	10307	321	NC_065584.1	+	361492	361813	322	62.9%
NC_065584.1	+	9987	10335	349	NC_065584.1	+	160411	160760	350	63.8%
NC_065584.1	+	10058	10577	520	NC_065584.1	+	172578	173063	486	63.7%
NC_065584.1	+	10104	11963	1860	NC_065584.1	+	297908	300003	2096	75.2%
NC_065584.1	+	10197	11537	1341	NC_065584.1	+	1252773	1253999	1227	70.8%
NC_065584.1	+	10222	10357	136	NC_065584.1	+	684052	684191	140	69.4%
NC_065584.1	+	10292	10416	125	NC_065584.1	+	447196	447317	122	70.1%
NC_065584.1	+	10718	11963	1246	NC_065584.1	+	1126250	1127329	1080	74.9%
NC_065584.1	+	12019	12645	627	NC_065584.1	+	555387	555984	598	75.6%
NC_065584.1	+	12038	12460	423	NC_065584.1	+	467739	468154	416	74.4%
NC_065584.1	+	12038	12649	612	NC_065584.1	+	91984	92569	586	73.9%
NC_065584.1	+	12038	12649	612	NC_065584.1	+	176919	177522	604	73.9%
NC_065584.1	+	12038	12624	587	NC_065584.1	+	451370	451923	554	72.8%
NC_065584.1	+	12039	12649	611	NC_065584.1	+	185852	186442	591	75.4%
NC_065584.1	+	12040	12649	610	NC_065584.1	+	1357379	1357922	544	75.1%
NC_065584.1	+	13877	14625	749	NC_065584.1	+	471852	472608	757	70.5%
NC_065584.1	+	13888	14181	294	NC_065584.1	+	1270682	1270956	275	76.0%
NC_065584.1	+	14081	16795	2715	NC_065584.1	+	414960	417622	2663	88.7%
NC_065584.1	+	15983	16795	813	NC_065584.1	+	555174	555965	792	73.4%
NC_065584.1	+	16012	16795	784	NC_065584.1	+	1357177	1357899	723	75.9%
NC_065584.1	+	16012	16795	784	NC_065584.1	+	1192777	1193551	775	78.1%
NC_065584.1	+	16013	16799	787	NC_065584.1	+	1066042	1066817	776	73.5%
NC_065584.1	+	16013	16793	781	NC_065584.1	+	451158	451923	766	75.8%
NC_065584.1	+	16013	16793	781	NC_065584.1	+	1289624	1290388	765	75.8%
NC_065584.1	+	16013	16795	783	NC_065584.1	+	1093010	1093757	748	77.0%
NC_065584.1	+	16013	16795	783	NC_065584.1	+	176707	177500	794	75.8%
NC_065584.1	+	16014	16795	782	NC_065584.1	+	91784	92547	764	76.9%
NC_065584.1	+	16014	16793	780	NC_065584.1	+	1102516	1103329	814	76.4%
NC_065584.1	+	16037	16417	381	NC_065584.1	+	1343644	1344020	377	73.4%
NC_065584.1	+	16037	16417	381	NC_065584.1	+	1275389	1275771	383	72.0%
NC_065584.1	+	17140	17474	335	NC_065584.1	+	925331	925672	342	88.7%
NC_065584.1	+	17143	17486	344	NC_065584.1	+	151887	152233	347	72.1%
NC_065584.1	+	17143	17474	332	NC_065584.1	+	335060	335398	339	86.4%
NC_065584.1	+	17143	17474	332	NC_065584.1	+	162117	162453	337	84.5%
NC_065584.1	+	17143	17474	332	NC_065584.1	+	374991	375328	338	88.5%
NC_065584.1	+	17143	17474	332	NC_065584.1	+	570758	571095	338	85.8%
NC_065584.1	+	17143	17474	332	NC_065584.1	+	747420	747751	332	88.3%
NC_065584.1	+	17147	17474	328	NC_065584.1	+	484168	484495	328	85.1%
NC_065584.1	+	18271	21008	2738	NC_065584.1	+	152203	155287	3085	74.0%
NC_065584.1	+	18271	21028	2758	NC_065584.1	+	407527	410409	2883	73.6%
NC_065584.1	+	18271	20088	1818	NC_065584.1	+	938005	939669	1665	71.5%
NC_065584.1	+	18271	19649	1379	NC_065584.1	+	575768	576999	1232	70.2%
NC_065584.1	+	18271	22025	3755	NC_065584.1	+	484477	487575	3099	83.6%
NC_065584.1	+	18271	20053	1783	NC_065584.1	+	925654	927433	1780	84.2%
NC_065584.1	+	18271	20030	1760	NC_065584.1	+	335380	337181	1802	84.6%
NC_065584.1	+	18271	20020	1750	NC_065584.1	+	219847	221567	1721	84.2%
NC_065584.1	+	18271	20042	1772	NC_065584.1	+	375310	377068	1759	84.1%
NC_065584.1	+	18271	20020	1750	NC_065584.1	+	259382	261135	1754	85.2%
NC_065584.1	+	18271	20080	1810	NC_065584.1	+	162435	164198	1764	84.9%
NC_065584.1	+	18271	20523	2253	NC_065584.1	+	747733	749835	2103	85.2%
NC_065584.1	+	18271	20020	1750	NC_065584.1	+	571077	572872	1796	85.4%
NC_065584.1	+	18714	20173	1460	NC_065584.1	+	643542	644855	1314	73.8%
NC_065584.1	+	18794	19043	250	NC_065584.1	+	423037	423240	204	74.0%
NC_065584.1	+	18931	19219	289	NC_065584.1	+	1393740	1394025	286	68.4%
NC_065584.1	+	19388	20571	1184	NC_065584.1	+	1176326	1177572	1247	72.0%
NC_065584.1	+	19388	21017	1630	NC_065584.1	+	982519	984290	1772	75.1%
NC_065584.1	+	19432	22403	2972	NC_065584.1	+	731689	734070	2382	83.0%
NC_065584.1	+	20182	20411	230	NC_065584.1	+	390114	390332	219	75.4%
NC_065584.1	+	20190	20550	361	NC_065584.1	+	156717	157115	399	74.7%
NC_065584.1	+	20220	20627	408	NC_065584.1	+	20602	21017	416	79.3%
NC_065584.1	+	20220	20449	230	NC_065584.1	+	20777	21007	231	86.0%
NC_065584.1	+	20223	20891	669	NC_065584.1	+	20263	21008	746	78.6%
NC_065584.1	+	20224	20897	674	NC_065584.1	+	284468	285094	627	80.5%
NC_065584.1	+	20227	21017	791	NC_065584.1	+	618615	619524	910	75.8%
NC_065584.1	+	20231	22323	2093	NC_065584.1	+	284568	286147	1580	75.3%
NC_065584.1	+	20231	20861	631	NC_065584.1	+	20309	21017	709	79.3%
NC_065584.1	+	20258	20865	608	NC_065584.1	+	1333143	1333697	555	75.3%
NC_065584.1	+	20261	21017	757	NC_065584.1	+	154334	155199	866	80.4%
NC_065584.1	+	20309	21017	709	NC_065584.1	+	20231	20861	631	79.3%
NC_065584.1	+	20373	21022	650	NC_065584.1	+	1333142	1333717	576	78.4%
NC_065584.1	+	20479	21017	539	NC_065584.1	+	618360	618886	527	78.3%
NC_065584.1	+	20602	21017	416	NC_065584.1	+	20220	20627	408	79.3%
NC_065584.1	+	20677	21007	331	NC_065584.1	+	1333143	1333448	306	78.4%
NC_065584.1	+	20720	22412	1693	NC_065584.1	+	749558	750943	1386	85.3%
NC_065584.1	+	20777	21007	231	NC_065584.1	+	20220	20449	230	86.0%
NC_065584.1	+	20804	22416	1613	NC_065584.1	+	390149	392070	1922	83.4%
NC_065584.1	+	20813	21023	211	NC_065584.1	+	1333142	1333367	226	78.3%
NC_065584.1	+	21854	22403	550	NC_065584.1	+	879756	880302	547	76.9%
NC_065584.1	+	21854	22403	550	NC_065584.1	+	651189	651735	547	77.1%
NC_065584.1	+	21854	22412	559	NC_065584.1	+	1177797	1178346	550	79.2%
NC_065584.1	+	21854	22403	550	NC_065584.1	+	620609	621155	547	76.5%
NC_065584.1	+	21854	22403	550	NC_065584.1	+	72558	73104	547	79.4%
NC_065584.1	+	21854	22403	550	NC_065584.1	+	984959	985505	547	79.3%
NC_065584.1	+	21856	23129	1274	NC_065584.1	+	1248090	1249321	1232	66.5%
NC_065584.1	+	22890	23173	284	NC_065584.1	+	1017168	1017438	271	69.5%
NC_065584.1	+	22890	23156	267	NC_065584.1	+	985502	985756	255	71.0%
NC_065584.1	+	22890	23156	267	NC_065584.1	+	1147152	1147407	256	72.1%
NC_065584.1	+	22890	23074	185	NC_065584.1	+	8243	8429	187	74.9%
NC_065584.1	+	22890	23165	276	NC_065584.1	+	734067	734341	275	85.4%
NC_065584.1	+	22890	23165	276	NC_065584.1	+	750929	751198	270	88.0%
NC_065584.1	+	22891	23177	287	NC_065584.1	+	880300	880575	276	71.8%
NC_065584.1	+	22891	23177	287	NC_065584.1	+	651733	652010	278	71.3%
NC_065584.1	+	22891	23175	285	NC_065584.1	+	392053	392340	288	86.3%
NC_065584.1	+	23145	25543	2399	NC_065584.1	+	393963	396456	2494	86.7%
NC_065584.1	+	23145	25484	2340	NC_065584.1	+	752827	755152	2326	86.6%
NC_065584.1	+	23449	24620	1172	NC_065584.1	+	1026303	1027295	993	71.3%
NC_065584.1	+	24777	43123	18347	NC_065584.1	+	524804	541908	17105	87.1%
NC_065584.1	+	24786	27747	2962	NC_065584.1	+	478167	481429	3263	70.5%
NC_065584.1	+	25562	25982	421	NC_065584.1	+	1076031	1076452	422	62.8%
NC_065584.1	+	25572	29514	3943	NC_065584.1	+	595614	599536	3923	86.6%
NC_065584.1	+	25587	28378	2792	NC_065584.1	+	912171	914919	2749	86.6%
NC_065584.1	+	26039	28612	2574	NC_065584.1	+	293039	295712	2674	67.9%
NC_065584.1	+	26047	27666	1620	NC_065584.1	+	640582	642123	1542	64.2%
NC_065584.1	+	26050	27688	1639	NC_065584.1	+	615221	616768	1548	66.5%
NC_065584.1	+	26095	28598	2504	NC_065584.1	+	490623	493154	2532	69.3%
NC_065584.1	+	26557	27644	1088	NC_065584.1	+	158172	159289	1118	67.1%
NC_065584.1	+	26708	28609	1902	NC_065584.1	+	474378	476229	1852	77.7%
NC_065584.1	+	26967	27476	510	NC_065584.1	+	1029975	1030488	514	58.5%
NC_065584.1	+	27517	30104	2588	NC_065584.1	+	360786	363369	2584	86.2%
NC_065584.1	+	27517	34087	6571	NC_065584.1	+	245837	251797	5961	86.7%
NC_065584.1	+	27683	29462	1780	NC_065584.1	+	671583	673363	1781	86.6%
NC_065584.1	+	27738	28385	648	NC_065584.1	+	568512	569171	660	74.3%
NC_065584.1	+	27738	28385	648	NC_065584.1	+	257160	257822	663	74.5%
NC_065584.1	+	27738	28385	648	NC_065584.1	+	332502	333163	662	74.5%
NC_065584.1	+	27738	28385	648	NC_065584.1	+	216964	217625	662	75.5%
NC_065584.1	+	27762	28609	848	NC_065584.1	+	404672	405532	861	71.9%
NC_065584.1	+	27781	28622	842	NC_065584.1	+	722493	723358	866	75.0%
NC_065584.1	+	27782	28607	826	NC_065584.1	+	372839	373679	841	74.0%
NC_065584.1	+	27782	28385	604	NC_065584.1	+	923137	923757	621	75.8%
NC_065584.1	+	27782	28607	826	NC_065584.1	+	482002	482834	833	75.3%
NC_065584.1	+	27782	29514	1733	NC_065584.1	+	631475	633236	1762	85.0%
NC_065584.1	+	27785	28607	823	NC_065584.1	+	745258	746088	831	76.8%
NC_065584.1	+	27787	28607	821	NC_065584.1	+	159964	160792	829	74.0%
NC_065584.1	+	28058	29514	1457	NC_065584.1	+	859067	860537	1471	86.3%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	531755	532207	453	63.2%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	915988	916441	454	62.4%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	235103	235555	453	62.1%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	31734	32200	467	62.4%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	250082	250534	453	61.0%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	397555	398007	453	61.9%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	561060	561506	447	63.5%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	601318	601767	450	61.6%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	635024	635473	450	63.5%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	1325129	1325578	450	62.7%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	365353	365802	450	61.2%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	350365	350814	450	60.6%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	675165	675614	450	60.6%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	324514	324963	450	61.8%
NC_065584.1	+	28096	28546	451	NC_065584.1	+	208986	209435	450	61.6%
NC_065584.1	+	28116	28546	431	NC_065584.1	+	886058	886490	433	63.1%
NC_065584.1	+	28116	28546	431	NC_065584.1	+	954051	954479	429	62.0%
NC_065584.1	+	28206	28574	369	NC_065584.1	+	1011906	1012273	368	70.1%
NC_065584.1	+	28206	28601	396	NC_065584.1	+	1163699	1164092	394	68.4%
NC_065584.1	+	28206	28563	358	NC_065584.1	+	50839	51196	358	68.2%
NC_065584.1	+	28210	28533	324	NC_065584.1	+	995074	995392	319	62.3%
NC_065584.1	+	28212	28546	335	NC_065584.1	+	308701	309044	344	66.0%
NC_065584.1	+	28212	28546	335	NC_065584.1	+	167052	167389	338	64.8%
NC_065584.1	+	28212	28546	335	NC_065584.1	+	380402	380739	338	65.7%
NC_065584.1	+	28212	28546	335	NC_065584.1	+	1004700	1005035	336	68.2%
NC_065584.1	+	28212	28546	335	NC_065584.1	+	942926	943263	338	65.7%
NC_065584.1	+	28212	28546	335	NC_065584.1	+	1124983	1125320	338	65.7%
NC_065584.1	+	28217	28546	330	NC_065584.1	+	962667	962996	330	68.4%
NC_065584.1	+	28217	28546	330	NC_065584.1	+	544972	545301	330	66.7%
NC_065584.1	+	28217	28546	330	NC_065584.1	+	113356	113685	330	66.4%
NC_065584.1	+	28218	28546	329	NC_065584.1	+	557216	557544	329	68.0%
NC_065584.1	+	28220	28543	324	NC_065584.1	+	93779	94108	330	65.7%
NC_065584.1	+	28220	28546	327	NC_065584.1	+	178734	179060	327	66.9%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	1291625	1291953	329	62.2%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	514965	515293	329	63.5%
NC_065584.1	+	28224	28571	348	NC_065584.1	+	1068040	1068380	341	66.5%
NC_065584.1	+	28224	28543	320	NC_065584.1	+	426710	427035	326	66.5%
NC_065584.1	+	28224	28543	320	NC_065584.1	+	1104581	1104906	326	67.2%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	453248	453576	329	65.0%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	1194812	1195140	329	66.3%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	1346687	1347009	323	65.0%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	1156094	1156416	323	67.6%
NC_065584.1	+	28224	28543	320	NC_065584.1	+	108043	108362	320	67.2%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	1030058	1030386	329	66.6%
NC_065584.1	+	28224	28543	320	NC_065584.1	+	187691	188004	314	67.2%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	469878	470200	323	67.5%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	436399	436727	329	66.9%
NC_065584.1	+	28224	28543	320	NC_065584.1	+	1042321	1042646	326	66.6%
NC_065584.1	+	28224	28546	323	NC_065584.1	+	83934	84262	329	68.0%
NC_065584.1	+	28224	32465	4242	NC_065584.1	+	950651	954744	4094	81.5%
NC_065584.1	+	28226	28540	315	NC_065584.1	+	1022873	1023196	324	61.5%
NC_065584.1	+	28399	28546	148	NC_065584.1	+	1268568	1268715	148	62.8%
NC_065584.1	+	28542	34977	6436	NC_065584.1	+	1321719	1327725	6007	75.8%
NC_065584.1	+	28586	29202	617	NC_065584.1	+	541837	542487	651	62.7%
NC_065584.1	+	28608	30597	1990	NC_065584.1	+	463091	465015	1925	65.7%
NC_065584.1	+	28651	29514	864	NC_065584.1	+	883391	884266	876	86.1%
NC_065584.1	+	28932	29049	118	NC_065584.1	+	24538	24657	120	69.5%
NC_065584.1	+	29903	34087	4185	NC_065584.1	+	673366	676876	3511	84.9%
NC_065584.1	+	29907	33394	3488	NC_065584.1	+	860495	863843	3349	82.5%
NC_065584.1	+	29907	34087	4181	NC_065584.1	+	599494	603029	3536	86.0%
NC_065584.1	+	29907	34087	4181	NC_065584.1	+	633194	636743	3550	85.9%
NC_065584.1	+	29911	34087	4177	NC_065584.1	+	884228	887758	3531	85.4%
NC_065584.1	+	30093	34087	3995	NC_065584.1	+	559421	562795	3375	86.9%
NC_065584.1	+	30271	32914	2644	NC_065584.1	+	233869	235993	2125	87.1%
NC_065584.1	+	30271	32914	2644	NC_065584.1	+	349140	351253	2114	87.3%
NC_065584.1	+	30286	34087	3802	NC_065584.1	+	363872	367063	3192	86.9%
NC_065584.1	+	30635	34087	3453	NC_065584.1	+	396453	399222	2770	87.9%
NC_065584.1	+	30682	34087	3406	NC_065584.1	+	914930	917711	2782	87.7%
NC_065584.1	+	31565	34087	2523	NC_065584.1	+	324345	326232	1888	89.7%
NC_065584.1	+	31565	34087	2523	NC_065584.1	+	208817	210704	1888	89.6%
NC_065584.1	+	31734	32200	467	NC_065584.1	+	28096	28546	451	62.4%
NC_065584.1	+	31734	32743	1010	NC_065584.1	+	1435622	1436727	1106	69.2%
NC_065584.1	+	31742	32194	453	NC_065584.1	+	492662	493097	436	63.9%
NC_065584.1	+	31742	32200	459	NC_065584.1	+	745587	746029	443	62.6%
NC_065584.1	+	31754	32200	447	NC_065584.1	+	475736	476166	431	65.1%
NC_065584.1	+	31754	32196	443	NC_065584.1	+	722845	723273	429	62.2%
NC_065584.1	+	31754	32194	441	NC_065584.1	+	295215	295640	426	61.9%
NC_065584.1	+	31757	32196	440	NC_065584.1	+	482346	482770	425	61.8%
NC_065584.1	+	31805	32343	539	NC_065584.1	+	1004670	1005177	508	69.0%
NC_065584.1	+	31809	32740	932	NC_065584.1	+	514924	516017	1094	69.5%
NC_065584.1	+	31809	32335	527	NC_065584.1	+	1094957	1095434	478	70.8%
NC_065584.1	+	31809	32420	612	NC_065584.1	+	903224	903786	563	67.8%
NC_065584.1	+	31809	32345	537	NC_065584.1	+	942900	943387	488	66.8%
NC_065584.1	+	31809	32352	544	NC_065584.1	+	436358	436855	498	69.8%
NC_065584.1	+	31809	32426	618	NC_065584.1	+	1156053	1156651	599	67.8%
NC_065584.1	+	31809	32424	616	NC_065584.1	+	1239323	1239871	549	68.2%
NC_065584.1	+	31809	32365	557	NC_065584.1	+	544938	545467	530	71.4%
NC_065584.1	+	31809	32365	557	NC_065584.1	+	113322	113849	528	69.9%
NC_065584.1	+	31809	34981	3173	NC_065584.1	+	469837	472358	2522	72.7%
NC_065584.1	+	31811	32323	513	NC_065584.1	+	1042282	1042748	467	69.0%
NC_065584.1	+	31811	32352	542	NC_065584.1	+	83895	84385	491	69.3%
NC_065584.1	+	31842	32355	514	NC_065584.1	+	1030039	1030494	456	70.1%
NC_065584.1	+	31846	32745	900	NC_065584.1	+	1068025	1069072	1048	67.7%
NC_065584.1	+	31846	32356	511	NC_065584.1	+	950636	951107	472	67.9%
NC_065584.1	+	31846	32345	500	NC_065584.1	+	167052	167513	462	66.7%
NC_065584.1	+	31846	32345	500	NC_065584.1	+	380402	380863	462	68.0%
NC_065584.1	+	31846	32345	500	NC_065584.1	+	1346672	1347135	464	68.3%
NC_065584.1	+	31846	32345	500	NC_065584.1	+	1124983	1125444	462	69.7%
NC_065584.1	+	31849	32422	574	NC_065584.1	+	445746	446279	534	69.6%
NC_065584.1	+	31852	32192	341	NC_065584.1	+	577774	578110	337	68.5%
NC_065584.1	+	31902	32273	372	NC_065584.1	+	957659	958011	353	70.6%
NC_065584.1	+	31969	32345	377	NC_065584.1	+	297896	298230	335	70.6%
NC_065584.1	+	32077	34771	2695	NC_065584.1	+	1268592	1270948	2357	72.3%
NC_065584.1	+	34491	34986	496	NC_065584.1	+	603019	603514	496	81.2%
NC_065584.1	+	34491	34986	496	NC_065584.1	+	887748	888244	497	80.2%
