#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
CM091517.1	+	278361	278843	483	CBCUDI010000027.1	+	1126715	1127200	486	85.3%
CM091517.1	+	278361	278843	483	CBCUDI010000027.1	+	785889	786374	486	86.3%
CM091517.1	+	278361	278843	483	CBCUDI010000027.1	+	904781	905265	485	84.2%
CM091517.1	+	278361	278843	483	CBCUDI010000027.1	+	635926	636412	487	84.3%
CM091517.1	+	278361	278843	483	CBCUDI010000027.1	+	822664	823151	488	84.3%
CM091517.1	+	278361	278843	483	CBCUDI010000027.1	+	665728	666214	487	84.5%
CM091517.1	+	278361	280476	2116	CBCUDI010000027.1	+	1238529	1240630	2102	69.6%
CM091517.1	+	278361	278843	483	CBCUDI010000027.1	+	620231	620717	487	85.3%
CM091517.1	+	278361	278843	483	CBCUDI010000027.1	+	1489898	1490384	487	86.1%
CM091517.1	+	298861	300075	1215	CBCUDI010000027.1	+	442809	443725	917	81.6%
CM091517.1	+	299547	300075	529	CBCUDI010000027.1	+	283823	284360	538	84.5%
CM091517.1	+	299562	300075	514	CBCUDI010000027.1	+	912738	913255	518	83.1%
CM091517.1	+	301369	303470	2102	CBCUDI010000027.1	+	1256171	1258288	2118	68.2%
CM091517.1	+	301369	303470	2102	CBCUDI010000027.1	+	1067062	1069177	2116	69.0%
CM091517.1	+	303918	304035	118	CBCUDI010000027.1	+	908558	908675	118	82.2%
CM091517.1	+	330869	331627	759	CBCUDI010000027.1	+	1172556	1173313	758	84.9%
CM091517.1	+	330869	331627	759	CBCUDI010000027.1	+	793810	794569	760	85.0%
CM091517.1	+	330869	331627	759	CBCUDI010000027.1	+	673626	674384	759	85.1%
CM091517.1	+	330880	331617	738	CBCUDI010000027.1	+	1003698	1004458	761	68.9%
CM091517.1	+	343256	343783	528	CBCUDI010000027.1	+	1257802	1258329	528	75.0%
CM091517.1	+	343256	343783	528	CBCUDI010000027.1	+	1068691	1069218	528	75.9%
CM091517.1	+	346253	346590	338	CBCUDI010000027.1	+	1257888	1258225	338	64.6%
CM091517.1	+	346263	346590	328	CBCUDI010000027.1	+	1068792	1069114	323	63.4%
CM091517.1	+	353335	353667	333	CBCUDI010000027.1	+	1257888	1258225	338	63.6%
CM091517.1	+	353345	353667	323	CBCUDI010000027.1	+	1068792	1069114	323	63.8%
CM091517.1	+	380190	380317	128	CBCUDI010000027.1	+	753964	754091	128	77.3%
CM091517.1	+	380907	381168	262	CBCUDI010000027.1	+	1257802	1258064	263	77.1%
CM091517.1	+	380907	381168	262	CBCUDI010000027.1	+	1068691	1068953	263	77.9%
CM091517.1	+	394194	398006	3813	CBCUDI010000027.1	+	466250	470657	4408	84.8%
CM091517.1	+	394194	398006	3813	CBCUDI010000027.1	+	440154	444025	3872	85.8%
CM091517.1	+	400589	401117	529	CBCUDI010000027.1	+	1257802	1258329	528	70.2%
CM091517.1	+	400589	401117	529	CBCUDI010000027.1	+	1068691	1069218	528	71.2%
CM091517.1	+	462716	463930	1215	CBCUDI010000027.1	+	442809	443725	917	81.4%
CM091517.1	+	463417	463930	514	CBCUDI010000027.1	+	912738	913255	518	82.7%
CM091517.1	+	465224	467326	2103	CBCUDI010000027.1	+	1256171	1258288	2118	68.1%
CM091517.1	+	465224	467326	2103	CBCUDI010000027.1	+	1067062	1069177	2116	68.4%
CM091517.1	+	467774	467909	136	CBCUDI010000027.1	+	908558	908675	118	82.2%
CM091517.1	+	476662	476789	128	CBCUDI010000027.1	+	753960	754087	128	75.0%
CM091517.1	+	477386	477646	261	CBCUDI010000027.1	+	1257804	1258064	261	77.0%
CM091517.1	+	477386	477646	261	CBCUDI010000027.1	+	1068693	1068953	261	77.8%
CM091517.1	+	502423	503198	776	CBCUDI010000027.1	+	1172556	1173313	758	85.0%
CM091517.1	+	502423	503198	776	CBCUDI010000027.1	+	793810	794569	760	85.3%
CM091517.1	+	502423	503198	776	CBCUDI010000027.1	+	673626	674384	759	85.4%
CM091517.1	+	502434	503188	755	CBCUDI010000027.1	+	1003698	1004458	761	69.0%
CM091517.1	+	502435	503245	811	CBCUDI010000027.1	+	1434123	1434935	813	69.6%
CM091517.1	+	514771	515298	528	CBCUDI010000027.1	+	1257802	1258329	528	74.2%
CM091517.1	+	514771	515298	528	CBCUDI010000027.1	+	1068691	1069218	528	75.1%
CM091517.1	+	524537	524869	333	CBCUDI010000027.1	+	1257888	1258225	338	63.9%
CM091517.1	+	524547	524869	323	CBCUDI010000027.1	+	1068792	1069114	323	64.1%
CM091517.1	+	539676	540437	762	CBCUDI010000027.1	+	1316490	1317264	775	86.1%
CM091517.1	+	539676	540437	762	CBCUDI010000027.1	+	1210406	1211164	759	85.9%
CM091517.1	+	544621	544831	211	CBCUDI010000027.1	+	645510	645720	211	84.8%
CM091517.1	+	544853	545379	527	CBCUDI010000027.1	+	1037960	1038467	508	81.7%
CM091517.1	+	544854	545379	526	CBCUDI010000027.1	+	952579	953091	513	90.0%
CM091517.1	+	544855	545380	526	CBCUDI010000027.1	+	1127752	1128203	452	73.8%
CM091517.1	+	544873	545379	507	CBCUDI010000027.1	+	695303	695802	500	87.4%
CM091517.1	+	545056	545365	310	CBCUDI010000027.1	+	1139743	1140050	308	88.0%
CM091517.1	+	557079	557610	532	CBCUDI010000027.1	+	1257788	1258317	530	70.9%
CM091517.1	+	557079	557610	532	CBCUDI010000027.1	+	1068677	1069206	530	71.9%
CM091517.1	+	567215	567263	49	CBCUDI010000027.1	+	702786	702834	49	89.8%
CM091517.1	+	583137	583621	485	CBCUDI010000027.1	+	1257802	1258288	487	83.9%
CM091517.1	+	583137	583621	485	CBCUDI010000027.1	+	1068691	1069177	487	84.5%
CM091517.1	+	584071	584215	145	CBCUDI010000027.1	+	908558	908675	118	80.5%
CM091517.1	+	587743	587823	81	CBCUDI010000027.1	+	643723	643803	81	95.1%
CM091517.1	+	593743	593863	121	CBCUDI010000027.1	+	753964	754084	121	90.9%
CM091517.1	+	611125	611444	320	CBCUDI010000027.1	+	1257903	1258222	320	61.1%
CM091517.1	+	611125	611444	320	CBCUDI010000027.1	+	1068792	1069111	320	61.7%
CM091517.1	+	612192	612958	767	CBCUDI010000027.1	+	1316490	1317264	775	85.3%
CM091517.1	+	612192	612958	767	CBCUDI010000027.1	+	1210406	1211164	759	84.7%
CM091517.1	+	622166	622650	485	CBCUDI010000027.1	+	1257802	1258288	487	83.9%
CM091517.1	+	622166	622650	485	CBCUDI010000027.1	+	1068691	1069177	487	84.3%
CM091517.1	+	623099	623216	118	CBCUDI010000027.1	+	908558	908675	118	79.7%
CM091517.1	+	632472	632605	134	CBCUDI010000027.1	+	753960	754092	133	81.2%
CM091517.1	+	633194	633709	516	CBCUDI010000027.1	+	1257802	1258317	516	71.2%
CM091517.1	+	633194	633709	516	CBCUDI010000027.1	+	1068691	1069206	516	72.2%
CM091517.1	+	640322	640659	338	CBCUDI010000027.1	+	1257885	1258222	338	63.3%
CM091517.1	+	640343	640659	317	CBCUDI010000027.1	+	1068792	1069111	320	63.4%
CM091517.1	+	653930	654121	192	CBCUDI010000027.1	+	1129968	1130156	189	73.0%
CM091517.1	+	664218	664725	508	CBCUDI010000027.1	+	1257804	1258317	514	70.6%
CM091517.1	+	664218	664725	508	CBCUDI010000027.1	+	1068693	1069206	514	71.3%
CM091517.1	+	685435	685770	336	CBCUDI010000027.1	+	1257888	1258222	335	64.2%
CM091517.1	+	685445	685770	326	CBCUDI010000027.1	+	1068792	1069111	320	65.0%
CM091517.1	+	701957	702193	237	CBCUDI010000027.1	+	1425878	1426113	236	88.1%
CM091517.1	+	720461	721326	866	CBCUDI010000027.1	+	1257802	1258668	867	85.6%
CM091517.1	+	720461	721326	866	CBCUDI010000027.1	+	1068691	1069557	867	86.1%
CM091517.1	+	726510	726566	57	CBCUDI010000027.1	+	1168638	1168694	57	93.0%
CM091517.1	+	730403	730946	544	CBCUDI010000027.1	+	1257777	1258319	543	69.7%
CM091517.1	+	730403	730946	544	CBCUDI010000027.1	+	1068666	1069208	543	70.5%
CM091517.1	+	737939	738664	726	CBCUDI010000027.1	+	1211778	1212488	711	66.2%
CM091517.1	+	737939	738676	738	CBCUDI010000027.1	+	1317879	1318602	724	66.9%
CM091517.1	+	740788	741280	493	CBCUDI010000027.1	+	1257802	1258293	492	73.1%
CM091517.1	+	740788	741280	493	CBCUDI010000027.1	+	1068691	1069182	492	74.5%
CM091517.1	+	773809	774294	486	CBCUDI010000027.1	+	1257802	1258288	487	84.6%
CM091517.1	+	773809	774294	486	CBCUDI010000027.1	+	1068691	1069177	487	85.2%
CM091517.1	+	774741	774850	110	CBCUDI010000027.1	+	908557	908666	110	85.5%
CM091517.1	+	790624	790964	341	CBCUDI010000027.1	+	1257885	1258222	338	63.6%
CM091517.1	+	790630	790964	335	CBCUDI010000027.1	+	1068780	1069111	332	66.3%
CM091517.1	+	813602	813729	128	CBCUDI010000027.1	+	753960	754087	128	78.1%
CM091517.1	+	814323	814584	262	CBCUDI010000027.1	+	1257802	1258064	263	76.7%
CM091517.1	+	814323	814584	262	CBCUDI010000027.1	+	1068691	1068953	263	77.5%
CM091517.1	+	838866	839352	487	CBCUDI010000027.1	+	1257802	1258288	487	84.2%
CM091517.1	+	838866	839352	487	CBCUDI010000027.1	+	1068691	1069177	487	84.8%
CM091517.1	+	839799	839898	100	CBCUDI010000027.1	+	908558	908657	100	86.0%
CM091517.1	+	857478	857602	125	CBCUDI010000027.1	+	753960	754084	125	89.6%
CM091517.1	+	874355	874841	487	CBCUDI010000027.1	+	1257802	1258288	487	84.0%
CM091517.1	+	874355	874841	487	CBCUDI010000027.1	+	1068691	1069177	487	84.6%
CM091517.1	+	884936	885063	128	CBCUDI010000027.1	+	753960	754087	128	85.9%
CM091517.1	+	885665	886051	387	CBCUDI010000027.1	+	1257803	1258187	385	69.0%
CM091517.1	+	885665	886051	387	CBCUDI010000027.1	+	1068692	1069076	385	69.8%
CM091517.1	+	931855	932368	514	CBCUDI010000027.1	+	1257804	1258317	514	71.8%
CM091517.1	+	931855	932368	514	CBCUDI010000027.1	+	1068693	1069206	514	72.6%
CM091517.1	+	939011	940099	1089	CBCUDI010000027.1	+	1129069	1130158	1090	63.1%
CM091517.1	+	939013	940010	998	CBCUDI010000027.1	+	1494465	1495390	926	61.9%
CM091517.1	+	939015	940099	1085	CBCUDI010000027.1	+	624596	625680	1085	64.8%
CM091517.1	+	944002	944488	487	CBCUDI010000027.1	+	1257802	1258288	487	84.2%
CM091517.1	+	944002	944488	487	CBCUDI010000027.1	+	1068691	1069177	487	85.0%
CM091517.1	+	948894	948974	81	CBCUDI010000027.1	+	643723	643803	81	93.8%
CM091517.1	+	954903	955027	125	CBCUDI010000027.1	+	753960	754084	125	89.6%
CM091517.1	+	955634	956149	516	CBCUDI010000027.1	+	1257805	1258317	513	68.8%
CM091517.1	+	955634	956149	516	CBCUDI010000027.1	+	1068694	1069206	513	69.7%
CM091517.1	+	964606	964704	99	CBCUDI010000027.1	+	908559	908657	99	84.8%
CM091517.1	+	975183	975290	108	CBCUDI010000027.1	+	1365570	1365680	111	75.9%
CM091517.1	+	997446	997932	487	CBCUDI010000027.1	+	1257802	1258288	487	84.0%
CM091517.1	+	997446	997932	487	CBCUDI010000027.1	+	1068691	1069177	487	84.4%
CM091517.1	+	998382	998481	100	CBCUDI010000027.1	+	908558	908657	100	88.0%
CM091517.1	+	1008007	1008134	128	CBCUDI010000027.1	+	753960	754087	128	90.6%
CM091517.1	+	1032586	1033073	488	CBCUDI010000027.1	+	1257802	1258288	487	84.8%
CM091517.1	+	1032586	1033073	488	CBCUDI010000027.1	+	1068691	1069177	487	85.4%
CM091517.1	+	1071310	1071841	532	CBCUDI010000027.1	+	1257802	1258331	530	71.1%
CM091517.1	+	1071310	1071841	532	CBCUDI010000027.1	+	1068691	1069220	530	72.5%
CM091517.1	+	1089915	1090407	493	CBCUDI010000027.1	+	1257804	1258294	491	73.7%
CM091517.1	+	1089915	1090407	493	CBCUDI010000027.1	+	1068693	1069183	491	74.3%
CM091517.1	+	1110896	1111382	487	CBCUDI010000027.1	+	1257802	1258288	487	84.2%
CM091517.1	+	1110896	1111382	487	CBCUDI010000027.1	+	1068691	1069177	487	84.8%
CM091517.1	+	1111840	1111939	100	CBCUDI010000027.1	+	908558	908657	100	88.0%
CM091517.1	+	1115483	1115563	81	CBCUDI010000027.1	+	643723	643803	81	92.6%
CM091517.1	+	1120831	1124545	3715	CBCUDI010000027.1	+	595812	599464	3653	93.2%
CM091517.1	+	1129147	1129274	128	CBCUDI010000027.1	+	753960	754087	128	92.2%
CM091517.1	+	1129877	1130393	517	CBCUDI010000027.1	+	1257804	1258317	514	68.8%
CM091517.1	+	1142711	1142790	80	CBCUDI010000027.1	+	643723	643803	81	93.8%
CM091517.1	+	1148719	1148846	128	CBCUDI010000027.1	+	753960	754087	128	89.8%
CM091517.1	+	1149449	1149966	518	CBCUDI010000027.1	+	1257804	1258317	514	69.6%
CM091517.1	+	1149449	1149966	518	CBCUDI010000027.1	+	1068693	1069206	514	70.4%
CM091517.1	+	1169286	1170048	763	CBCUDI010000027.1	+	1316490	1317264	775	85.1%
CM091517.1	+	1169286	1170048	763	CBCUDI010000027.1	+	1210406	1211164	759	84.6%
CM091517.1	+	1172319	1172520	202	CBCUDI010000027.1	+	1168727	1168935	209	85.1%
CM091517.1	+	1182818	1183308	491	CBCUDI010000027.1	+	1257802	1258288	487	83.4%
CM091517.1	+	1182818	1183308	491	CBCUDI010000027.1	+	1068691	1069177	487	84.0%
CM091517.1	+	1183758	1183865	108	CBCUDI010000027.1	+	908558	908657	100	88.0%
CM091517.1	+	1207173	1207312	140	CBCUDI010000027.1	+	1257922	1258061	140	60.0%
CM091517.1	+	1207173	1207312	140	CBCUDI010000027.1	+	1068811	1068950	140	60.0%
CM091517.1	+	1222214	1222301	88	CBCUDI010000027.1	+	908588	908675	88	79.5%
CM091517.1	+	1226734	1227045	312	CBCUDI010000027.1	+	1257903	1258215	313	62.0%
CM091517.1	+	1226734	1227045	312	CBCUDI010000027.1	+	1068792	1069104	313	60.3%
CM091517.1	+	1233353	1233693	341	CBCUDI010000027.1	+	1257885	1258222	338	65.2%
CM091517.1	+	1233359	1233693	335	CBCUDI010000027.1	+	1068780	1069111	332	67.4%
CM091517.1	+	1263365	1263694	330	CBCUDI010000027.1	+	1257888	1258225	338	62.7%
CM091517.1	+	1263366	1263694	329	CBCUDI010000027.1	+	1068778	1069114	337	63.8%
CM091517.1	+	1324877	1325213	337	CBCUDI010000027.1	+	1257888	1258222	335	65.3%
CM091517.1	+	1324887	1325213	327	CBCUDI010000027.1	+	1068792	1069111	320	65.5%
CM091517.1	+	1361776	1362104	329	CBCUDI010000027.1	+	1257894	1258219	326	64.5%
CM091517.1	+	1361776	1362104	329	CBCUDI010000027.1	+	1068783	1069108	326	65.3%
CM091517.1	+	1399893	1400219	327	CBCUDI010000027.1	+	1257888	1258222	335	61.7%
CM091517.1	+	1399903	1400219	317	CBCUDI010000027.1	+	1068792	1069111	320	63.0%
CM091517.1	+	1499065	1499393	329	CBCUDI010000027.1	+	1257903	1258225	323	64.1%
CM091517.1	+	1499065	1499393	329	CBCUDI010000027.1	+	1068792	1069114	323	65.3%
CM091517.1	+	1578233	1578510	278	CBCUDI010000027.1	+	1164649	1164883	235	76.3%
CM091517.1	+	1624680	1630997	6318	CBCUDI010000027.1	+	173253	179575	6323	93.6%
CM091517.1	+	1626035	1636132	10098	CBCUDI010000027.1	+	1396364	1406441	10078	94.9%
CM091517.1	+	1633100	1642547	9448	CBCUDI010000027.1	+	179568	188810	9243	94.3%
CM091517.1	+	1654552	1663791	9240	CBCUDI010000027.1	+	201380	210841	9462	94.8%
CM091517.1	+	1663784	1670156	6373	CBCUDI010000027.1	+	212953	219269	6317	93.3%
CM091517.1	+	1714241	1714758	518	CBCUDI010000027.1	+	128391	128896	506	88.9%
CM091517.1	+	1726318	1726823	506	CBCUDI010000027.1	+	140539	141056	518	89.3%
CM091517.1	+	1750215	1750253	39	CBCUDI010000027.1	+	75051	75089	39	100.0%
CM091517.1	+	1750216	1750253	38	CBCUDI010000027.1	+	45085	45122	38	94.7%
CM091517.1	+	1800162	1800200	39	CBCUDI010000027.1	+	75051	75089	39	100.0%
CM091517.1	+	1800163	1800200	38	CBCUDI010000027.1	+	45085	45122	38	94.7%
CM091517.1	+	305	8171	7867	CBCUDI010000027.1	-	533027	540164	7138	82.6%
CM091517.1	+	319	8161	7843	CBCUDI010000027.1	-	369667	376624	6958	83.0%
CM091517.1	+	1010	2912	1903	CBCUDI010000027.1	-	1444090	1445991	1902	87.1%
CM091517.1	+	5621	8192	2572	CBCUDI010000027.1	-	1441211	1443778	2568	76.4%
CM091517.1	+	6635	8161	1527	CBCUDI010000027.1	-	1370564	1371625	1062	72.8%
CM091517.1	+	7289	8161	873	CBCUDI010000027.1	-	1152201	1153331	1131	76.1%
CM091517.1	+	7289	8161	873	CBCUDI010000027.1	-	944714	945515	802	74.1%
CM091517.1	+	7289	8161	873	CBCUDI010000027.1	-	1497818	1498683	866	75.6%
CM091517.1	+	7289	8161	873	CBCUDI010000027.1	-	369686	370653	968	84.1%
CM091517.1	+	7289	8161	873	CBCUDI010000027.1	-	533171	534068	898	83.0%
CM091517.1	+	7292	8192	901	CBCUDI010000027.1	-	1441466	1442472	1007	83.9%
CM091517.1	+	7292	8161	870	CBCUDI010000027.1	-	500566	501492	927	82.7%
CM091517.1	+	7307	8161	855	CBCUDI010000027.1	-	339214	340040	827	83.6%
CM091517.1	+	7642	8161	520	CBCUDI010000027.1	-	737169	737499	331	80.4%
CM091517.1	+	8170	9188	1019	CBCUDI010000027.1	-	337579	338486	908	75.2%
CM091517.1	+	8170	9554	1385	CBCUDI010000027.1	-	800616	802312	1697	82.9%
CM091517.1	+	8170	9554	1385	CBCUDI010000027.1	-	367251	368956	1706	83.9%
CM091517.1	+	8170	9554	1385	CBCUDI010000027.1	-	680430	682143	1714	83.2%
CM091517.1	+	8170	9554	1385	CBCUDI010000027.1	-	529990	531657	1668	84.5%
CM091517.1	+	8170	9051	882	CBCUDI010000027.1	-	1131314	1132071	758	74.3%
CM091517.1	+	8170	9051	882	CBCUDI010000027.1	-	1033785	1034544	760	74.7%
CM091517.1	+	8170	12646	4477	CBCUDI010000027.1	-	495268	499635	4368	85.6%
CM091517.1	+	8170	12381	4212	CBCUDI010000027.1	-	1435531	1439805	4275	85.4%
CM091517.1	+	8171	9172	1002	CBCUDI010000027.1	-	265412	266839	1428	72.5%
CM091517.1	+	9525	10481	957	CBCUDI010000027.1	-	1247895	1248863	969	69.4%
CM091517.1	+	9527	10426	900	CBCUDI010000027.1	-	978979	979949	971	73.8%
CM091517.1	+	9530	10750	1221	CBCUDI010000027.1	-	389903	391081	1179	78.6%
CM091517.1	+	9530	11594	2065	CBCUDI010000027.1	-	1142521	1144507	1987	76.1%
CM091517.1	+	9533	10392	860	CBCUDI010000027.1	-	360023	360895	873	83.2%
CM091517.1	+	9533	12647	3115	CBCUDI010000027.1	-	523179	525908	2730	85.0%
CM091517.1	+	9543	10618	1076	CBCUDI010000027.1	-	1480878	1481912	1035	70.0%
CM091517.1	+	9554	11951	2398	CBCUDI010000027.1	-	550858	553128	2271	76.5%
CM091517.1	+	9554	11962	2409	CBCUDI010000027.1	-	886190	888537	2348	76.6%
CM091517.1	+	9563	11908	2346	CBCUDI010000027.1	-	430340	432593	2254	76.5%
CM091517.1	+	9566	10029	464	CBCUDI010000027.1	-	1352825	1353276	452	75.1%
CM091517.1	+	9566	10029	464	CBCUDI010000027.1	-	329347	329800	454	73.3%
CM091517.1	+	9584	11958	2375	CBCUDI010000027.1	-	330770	333062	2293	75.4%
CM091517.1	+	9589	11054	1466	CBCUDI010000027.1	-	275377	276792	1416	70.4%
CM091517.1	+	9599	11974	2376	CBCUDI010000027.1	-	235723	238031	2309	78.0%
CM091517.1	+	9602	13828	4227	CBCUDI010000027.1	-	926929	930759	3831	79.1%
CM091517.1	+	9602	10426	825	CBCUDI010000027.1	-	409969	410791	823	77.7%
CM091517.1	+	9602	10426	825	CBCUDI010000027.1	-	321156	321975	820	77.4%
CM091517.1	+	9604	10353	750	CBCUDI010000027.1	-	1220624	1221366	743	77.3%
CM091517.1	+	9605	10029	425	CBCUDI010000027.1	-	428338	428762	425	76.7%
CM091517.1	+	9607	11962	2356	CBCUDI010000027.1	-	456253	458511	2259	76.3%
CM091517.1	+	9608	10216	609	CBCUDI010000027.1	-	1108234	1108831	598	77.1%
CM091517.1	+	9615	10343	729	CBCUDI010000027.1	-	474104	474842	739	79.3%
CM091517.1	+	9620	11958	2339	CBCUDI010000027.1	-	418130	420397	2268	77.0%
CM091517.1	+	9622	10387	766	CBCUDI010000027.1	-	918296	919059	764	76.6%
CM091517.1	+	9623	10750	1128	CBCUDI010000027.1	-	1044650	1045738	1089	78.6%
CM091517.1	+	9624	10426	803	CBCUDI010000027.1	-	998047	998854	808	74.9%
CM091517.1	+	9624	11281	1658	CBCUDI010000027.1	-	1004992	1006577	1586	70.8%
CM091517.1	+	9624	11417	1794	CBCUDI010000027.1	-	1409128	1410868	1741	78.4%
CM091517.1	+	9625	10552	928	CBCUDI010000027.1	-	486370	487245	876	75.3%
CM091517.1	+	9626	10571	946	CBCUDI010000027.1	-	448250	449187	938	71.1%
CM091517.1	+	9626	11603	1978	CBCUDI010000027.1	-	492483	494401	1919	72.4%
CM091517.1	+	9627	10555	929	CBCUDI010000027.1	-	988224	989155	932	75.3%
CM091517.1	+	9627	10374	748	CBCUDI010000027.1	-	579256	579975	720	78.0%
CM091517.1	+	9627	11963	2337	CBCUDI010000027.1	-	565457	567735	2279	77.1%
CM091517.1	+	9627	11584	1958	CBCUDI010000027.1	-	1355524	1357411	1888	77.2%
CM091517.1	+	9627	11594	1968	CBCUDI010000027.1	-	697879	699785	1907	76.4%
CM091517.1	+	9628	10529	902	CBCUDI010000027.1	-	511528	512481	954	77.4%
CM091517.1	+	9628	10383	756	CBCUDI010000027.1	-	961103	961858	756	78.2%
CM091517.1	+	9633	10677	1045	CBCUDI010000027.1	-	874864	875900	1037	73.3%
CM091517.1	+	9639	10387	749	CBCUDI010000027.1	-	286359	287110	752	76.9%
CM091517.1	+	9642	11265	1624	CBCUDI010000027.1	-	1101012	1102609	1598	69.7%
CM091517.1	+	9642	10573	932	CBCUDI010000027.1	-	559036	559985	950	74.3%
CM091517.1	+	9642	11265	1624	CBCUDI010000027.1	-	1289852	1291546	1695	70.0%
CM091517.1	+	9642	10455	814	CBCUDI010000027.1	-	1194785	1195592	808	75.8%
CM091517.1	+	9642	11265	1624	CBCUDI010000027.1	-	1344170	1345759	1590	70.4%
CM091517.1	+	9643	10505	863	CBCUDI010000027.1	-	674928	675798	871	76.3%
CM091517.1	+	9643	10505	863	CBCUDI010000027.1	-	795113	795983	871	76.4%
CM091517.1	+	9663	10915	1253	CBCUDI010000027.1	-	1187514	1188792	1279	73.5%
CM091517.1	+	9665	11054	1390	CBCUDI010000027.1	-	1414508	1415987	1480	73.0%
CM091517.1	+	9916	10521	606	CBCUDI010000027.1	-	359349	360022	674	75.8%
CM091517.1	+	9919	10300	382	CBCUDI010000027.1	-	1467245	1467625	381	61.5%
CM091517.1	+	9921	10533	613	CBCUDI010000027.1	-	509022	509635	614	68.5%
CM091517.1	+	9924	10383	460	CBCUDI010000027.1	-	1486255	1486730	476	65.6%
CM091517.1	+	9924	10383	460	CBCUDI010000027.1	-	1249197	1249675	479	66.3%
CM091517.1	+	9924	10383	460	CBCUDI010000027.1	-	1234846	1235327	482	66.2%
CM091517.1	+	9924	10383	460	CBCUDI010000027.1	-	731057	731538	482	66.4%
CM091517.1	+	9924	10383	460	CBCUDI010000027.1	-	1060134	1060615	482	67.6%
CM091517.1	+	9924	10383	460	CBCUDI010000027.1	-	768080	768558	479	66.7%
CM091517.1	+	9924	10383	460	CBCUDI010000027.1	-	838674	839155	482	67.4%
CM091517.1	+	9947	10383	437	CBCUDI010000027.1	-	900805	901254	450	66.4%
CM091517.1	+	9947	10383	437	CBCUDI010000027.1	-	782925	783368	444	66.6%
